step_num,step_type,latency_ms,worker_partition_size,worker_scan_time_ms,worker_scan_throughput,worker_result_time_ms,measured_ipc,cache_miss_rate,recall_mean,recall_std_dev,gt_scan_mean,gt_scan_dev,mainteance_ms,index_mem_gb,num_partitions,num_vectors
565,insert,269.718,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,290.897,2.41953,1495,5447274
566,search,5376.48,3267.05,2264.47,0.96646,199.791,-nan,-nan,0.90562,0.119668,-1.0,-1.0,168.679,2.42028,1505,5447274
567,insert,14.908,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,22.658,2.42666,1506,5463135
568,search,5298.81,3238.46,2177.32,1.02302,182.77,-nan,-nan,0.90516,0.119967,-1.0,-1.0,70.124,2.42666,1508,5463135
569,insert,23.048,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,24.035,2.43331,1509,5478168
570,search,5401.51,3243.65,2256.06,0.905999,193.525,-nan,-nan,0.90599,0.119095,-1.0,-1.0,67.514,2.43379,1513,5478168
571,insert,15.332,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,15.442,2.43966,1513,5492309
572,search,5321.92,3236.52,2184.71,0.98884,183.577,-nan,-nan,0.90528,0.119742,-1.0,-1.0,29.056,2.43966,1514,5492309
573,insert,85.703,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,126.855,2.463,1527,5554599
574,search,5367.89,3246.75,2195.59,0.979563,185.358,-nan,-nan,0.90623,0.118705,-1.0,-1.0,36.847,2.46332,1529,5554599
575,insert,70.111,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98.898,2.4839,1538,5604500
576,search,5561,3253.36,2316.89,0.923053,206.188,-nan,-nan,0.90647,0.11878,-1.0,-1.0,58.285,2.48492,1542,5604500
577,insert,47.359,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,107.951,2.49914,1556,5638834
578,search,5456.52,3237.65,2232.55,1.03513,185.643,-nan,-nan,0.90686,0.118668,-1.0,-1.0,30.767,2.49953,1557,5638834
579,insert,880.001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1218.2,2.77831,1710,6229778
580,search,6020.95,3289.3,2481.6,0.980136,208.252,-nan,-nan,0.91188,0.113878,-1.0,-1.0,171.488,2.78084,1731,6229778
581,insert,40.896,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,82.969,2.79687,1739,6261240
582,search,6092.58,3245.73,2484.98,0.990595,206.871,-nan,-nan,0.9123,0.113578,-1.0,-1.0,26.224,2.79699,1740,6261240
583,insert,25.523,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,44.306,2.80489,1743,6283315
584,search,6177.28,3251.56,2538.72,0.937662,220.15,-nan,-nan,0.91255,0.113324,-1.0,-1.0,29.244,2.80508,1744,6283315
585,insert,335.267,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,470.112,2.93011,1796,6556101
586,search,6351.27,3285.48,2622.21,1.01137,221.724,-nan,-nan,0.91435,0.112005,-1.0,-1.0,181.241,2.93203,1816,6556101
587,insert,43.185,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,59.765,2.9446,1821,6587187
588,search,6479.2,3250.62,2695.91,0.964076,234.471,-nan,-nan,0.91431,0.11221,-1.0,-1.0,21.193,2.9446,1821,6587187
589,insert,66.944,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,93.11,2.95949,1830,6631526
590,search,6508.61,3260.34,2711.98,0.920957,234.645,-nan,-nan,0.9154,0.111066,-1.0,-1.0,33.831,2.9596,1831,6631526
591,insert,631.616,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,766.511,3.16777,1932,7108942
592,search,6889.86,3344.43,2864.48,0.988992,239.442,-nan,-nan,0.91832,0.10931,-1.0,-1.0,210.849,3.16954,1956,7108942
593,insert,223.933,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,311.76,3.25236,1986,7303976
594,search,7057.03,3325.76,2925.93,0.959346,246.421,-nan,-nan,0.91982,0.108437,-1.0,-1.0,169.082,3.25365,2001,7303976
595,insert,6.419,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,38.514,3.25597,2003,7309244
596,search,7055.58,3296.36,2901.17,1.00031,241.156,-nan,-nan,0.9196,0.108593,-1.0,-1.0,91.327,3.25615,2008,7309244
597,insert,289.991,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,385.055,3.35893,2056,7542477
598,search,7243.73,3323.32,2986.39,0.990598,249.285,-nan,-nan,0.92169,0.107232,-1.0,-1.0,171.463,3.36043,2071,7542477
599,insert,136.018,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,244.52,3.4069,2103,7654438
600,search,7506.33,3291.79,3143.12,0.925781,271.656,-nan,-nan,0.92225,0.10684,-1.0,-1.0,95.268,3.40767,2110,7654438
601,insert,73.423,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,132.068,3.43467,2123,7717936
602,search,7610.74,3294.55,3195.13,0.928727,279.136,-nan,-nan,0.92304,0.106142,-1.0,-1.0,73.587,3.43538,2128,7717936
603,insert,7.882,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,25.409,3.4372,2128,7723521
604,search,7200.54,3289.43,2853.97,1.08113,225.357,-nan,-nan,0.92296,0.106217,-1.0,-1.0,26.176,3.4372,2128,7723521
605,insert,59.984,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,96.315,3.45308,2137,7767404
606,search,7586.58,3294.9,3164.64,0.942439,267.742,-nan,-nan,0.92347,0.105808,-1.0,-1.0,45.502,3.45338,2139,7767404
607,insert,111.187,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,253.392,3.4791,2143,7826115
608,search,7688.8,3300.04,3209.88,0.911506,278.456,-nan,-nan,0.9232,0.106089,-1.0,-1.0,44.442,3.47936,2144,7826115
609,insert,296.191,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,446.524,3.5665,2193,8036351
610,search,7580.56,3320.81,3070.59,1.09276,245.937,-nan,-nan,0.92499,0.104082,-1.0,-1.0,164.089,3.56864,2207,8036351
611,insert,26.523,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,68.695,3.57696,2212,8060364
612,search,7769.11,3300.26,3195.35,1.07089,276.979,-nan,-nan,0.92495,0.104065,-1.0,-1.0,34.344,3.57697,2213,8060364
613,insert,260.877,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,361.691,3.66201,2256,8256083
614,search,7957.98,3306.31,3278.48,0.969623,274.814,-nan,-nan,0.92589,0.1035,-1.0,-1.0,98.291,3.66374,2265,8256083
615,insert,449.977,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,650.5,3.83651,2331,8625707
616,search,8194.06,3331.6,3381.48,1.0007,279.662,-nan,-nan,0.92772,0.102026,-1.0,-1.0,217.908,3.83863,2353,8625707
617,insert,384.552,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,591.813,3.98468,2409,8949227
618,search,8346.97,3350.24,3409.64,1.02301,276.429,-nan,-nan,0.9304,0.0993631,-1.0,-1.0,244.827,3.98732,2435,8949227
619,insert,283.327,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,418.714,4.08879,2484,9195551
620,search,8770.52,3319.01,3652.06,0.979456,308.381,-nan,-nan,0.93131,0.0988982,-1.0,-1.0,224.755,4.09265,2509,9195551
621,insert,43.127,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,67.125,4.10566,2516,9232372
622,search,8816.77,3289.65,3647.23,0.95471,308.845,-nan,-nan,0.93183,0.0985834,-1.0,-1.0,80.485,4.10638,2522,9232372
623,insert,24.303,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,63.535,4.11548,2528,9253561
624,search,8855.14,3283,3690.23,0.958383,310.701,-nan,-nan,0.93194,0.0984911,-1.0,-1.0,42.076,4.11585,2530,9253561
625,insert,91.121,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,170.833,4.14724,2545,9331230
626,search,8847.04,3288.19,3624.09,1.03692,295.504,-nan,-nan,0.93248,0.0980937,-1.0,-1.0,84.096,4.14776,2551,9331230
627,insert,75.572,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,94.628,4.16479,2560,9374063
628,search,8948.65,3284.76,3669.7,0.980996,307.108,-nan,-nan,0.93258,0.0979593,-1.0,-1.0,65.597,4.16537,2564,9374063
629,insert,23.527,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,33.121,4.17065,2565,9387598
630,search,9115.21,3280.88,3800.65,0.946131,331.027,-nan,-nan,0.93279,0.0978494,-1.0,-1.0,23.063,4.17065,2565,9387598
631,insert,67.558,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,72.66,4.1864,2570,9421724
632,search,9095.11,3283.66,3807.36,0.981128,326.061,-nan,-nan,0.93269,0.0978042,-1.0,-1.0,42.644,4.18651,2572,9421724
633,insert,67.904,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98.937,4.20004,2582,9461430
634,search,9159,3282.43,3832.8,0.92092,336.461,-nan,-nan,0.93299,0.0974583,-1.0,-1.0,34.94,4.20014,2584,9461430
635,insert,34.397,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,51.556,4.2067,2587,9479469
636,search,9097.27,3281.65,3765.01,0.964946,318.965,-nan,-nan,0.9331,0.0973854,-1.0,-1.0,38.435,4.20685,2589,9479469
637,insert,636.425,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,863.023,4.3964,2692,9885997
638,search,9415.43,3311.95,3899.64,0.954167,329.644,-nan,-nan,0.9351,0.0958871,-1.0,-1.0,216.011,4.39911,2714,9885997
639,insert,565.677,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,740.376,4.57865,2808,10292043
640,search,9941.9,3307.56,4179.87,0.91994,359.217,-nan,-nan,0.93724,0.0939594,-1.0,-1.0,139.276,4.57969,2820,10292043
641,delete,217.588,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1833.86,4.49654,2758,10096584
642,search,9645.97,3306.26,4007.03,0.985974,337.27,-nan,-nan,0.93667,0.0943049,-1.0,-1.0,277.994,4.49996,2780,10096584
643,delete,13.049,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,45.929,4.49915,2779,10084840
644,search,9315.37,3287.58,3893.13,0.999192,318.117,-nan,-nan,0.93685,0.0942236,-1.0,-1.0,31.665,4.49944,2781,10084840
645,delete,17.857,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,18.44,4.49944,2781,10069802
646,search,9710.94,3277.38,4009.11,0.953299,344.175,-nan,-nan,0.93676,0.094291,-1.0,-1.0,25.873,4.49944,2781,10069802
647,delete,108.264,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,746.711,4.45895,2743,9990953
648,search,9745.07,3292.77,4083.91,0.926413,354.58,-nan,-nan,0.93599,0.0946826,-1.0,-1.0,122.649,4.46073,2752,9990953
649,delete,47.061,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,153.143,4.45433,2747,9951625
650,search,9597.89,3275.16,3955.58,0.97772,340.551,-nan,-nan,0.93601,0.0947069,-1.0,-1.0,26.18,4.45433,2747,9951625
651,delete,32.124,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,237.751,4.44308,2737,9927065
652,search,9674.43,3278.14,4048.95,0.952878,349.319,-nan,-nan,0.93563,0.0950678,-1.0,-1.0,42.675,4.44332,2738,9927065
653,delete,111.208,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,767.84,4.39339,2699,9831098
654,search,9559.78,3296.82,3997.68,0.923438,343.085,-nan,-nan,0.93507,0.0955935,-1.0,-1.0,97.221,4.39493,2706,9831098
655,delete,393.376,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2648,4.22352,2553,9462172
656,search,9088.8,3337.81,3819.4,0.939661,323.689,-nan,-nan,0.93215,0.0989428,-1.0,-1.0,441.031,4.23052,2598,9462172
657,delete,248.831,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,805.843,4.14089,2500,9218902
658,search,8785.22,3312.64,3621.88,1.01696,306.948,-nan,-nan,0.92901,0.101543,-1.0,-1.0,121.603,4.14251,2510,9218902
659,delete,158.515,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,686.806,4.08757,2470,9106546
660,search,8589.87,3310.2,3516.63,1.01436,291.557,-nan,-nan,0.92807,0.102185,-1.0,-1.0,71.996,4.08802,2474,9106546
661,delete,62.917,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,177.053,4.07751,2466,9059776
662,search,8689.94,3292.71,3591.6,0.995117,308.226,-nan,-nan,0.92799,0.102562,-1.0,-1.0,24.414,4.07751,2466,9059776
663,delete,111.783,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,360.318,4.05513,2447,8990616
664,search,8712.99,3288.01,3651.25,0.900074,321.137,-nan,-nan,0.92703,0.10347,-1.0,-1.0,49.393,4.05522,2449,8990616
665,delete,61.884,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,368.893,4.03409,2437,8937437
666,search,8673.75,3284.6,3623.98,0.962454,319.77,-nan,-nan,0.9271,0.103282,-1.0,-1.0,56.773,4.03447,2440,8937437
667,delete,221.628,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1216.57,3.94932,2368,8766390
668,search,8459.26,3307.04,3552.03,0.909869,310.033,-nan,-nan,0.92629,0.104205,-1.0,-1.0,162.889,3.95188,2382,8766390
669,delete,258.568,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2073.57,3.83919,2268,8532008
670,search,8140.76,3360.68,3426.4,0.946264,293.12,-nan,-nan,0.92603,0.104299,-1.0,-1.0,383.893,3.84421,2304,8532008
671,delete,42.679,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,232.255,3.82834,2293,8489178
672,search,8180.28,3297.18,3408.37,0.931198,297.496,-nan,-nan,0.9259,0.104167,-1.0,-1.0,103.511,3.82927,2297,8489178
673,delete,81.055,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,319.232,3.79866,2276,8421866
674,search,8046.67,3295.45,3332.28,1.00095,287.387,-nan,-nan,0.92554,0.104397,-1.0,-1.0,86.08,3.79943,2281,8421866
675,delete,181.053,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,842.799,3.74487,2235,8288319
676,search,7904.63,3299.38,3254.47,0.975021,280.612,-nan,-nan,0.92489,0.105515,-1.0,-1.0,79.637,3.74522,2239,8288319
677,delete,246.514,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,454.167,3.66822,2213,8072197
678,search,7796.11,3264.86,3202.44,0.925357,275.602,-nan,-nan,0.92749,0.102292,-1.0,-1.0,102.958,3.66904,2219,8072197
679,delete,39.997,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,328.588,3.65016,2209,8036947
680,search,7760.4,3260.04,3169.25,0.9914,270.976,-nan,-nan,0.92761,0.102059,-1.0,-1.0,56.248,3.65058,2211,8036947
681,delete,12.87,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,31.684,3.65058,2211,8026197
682,search,7788.1,3254.69,3192.28,0.949667,273.708,-nan,-nan,0.92772,0.10182,-1.0,-1.0,31.897,3.65058,2211,8026197
683,delete,344.993,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1739.17,3.53022,2099,7744229
684,search,7446.18,3308.5,3064.19,1.01988,267.961,-nan,-nan,0.92699,0.103042,-1.0,-1.0,233.063,3.53481,2123,7744229
685,delete,255.497,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1413.79,3.43509,2027,7541066
686,search,7075.42,3338.17,2877.98,1.04052,236.815,-nan,-nan,0.92403,0.105621,-1.0,-1.0,449.89,3.44371,2073,7541066
687,delete,14.792,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.752,3.43771,2069,7522190
688,search,7141.55,3253.29,2879.69,1.08136,239.199,-nan,-nan,0.92397,0.105999,-1.0,-1.0,74.399,3.4378,2072,7522190
689,delete,152.383,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,550.761,3.38116,2034,7409400
690,search,7184.57,3265.98,2951.58,0.964671,250.458,-nan,-nan,0.92259,0.106918,-1.0,-1.0,112.715,3.38232,2041,7409400
691,delete,48.128,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,92.759,3.37629,2036,7375648
692,search,7133.73,3246.25,2904.7,0.989166,249.998,-nan,-nan,0.92278,0.106719,-1.0,-1.0,39.792,3.37637,2037,7375648
693,delete,227.718,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,591.912,3.30543,2007,7222068
694,search,6878.86,3228.44,2745.95,1.0217,229.58,-nan,-nan,0.9227,0.106788,-1.0,-1.0,41.252,3.30544,2008,7222068
695,delete,34.577,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,224.431,3.29162,2003,7196331
696,search,6997.54,3237.2,2837.33,0.98719,241.093,-nan,-nan,0.92377,0.105733,-1.0,-1.0,86.885,3.29243,2007,7196331
697,delete,33.48,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,170.132,3.28305,1999,7170716
698,search,7102.67,3224.74,2928.48,0.928866,264.564,-nan,-nan,0.92339,0.106288,-1.0,-1.0,40.712,3.28317,2000,7170716
699,delete,14.509,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,89.675,3.27644,1997,7155255
700,search,6927.19,3227.36,2785.67,0.967335,234.12,-nan,-nan,0.92383,0.105874,-1.0,-1.0,70.937,3.27691,2001,7155255
701,delete,74.228,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,135.817,3.26529,1994,7097733
702,search,6835.54,3201.78,2711.68,1.08648,225.869,-nan,-nan,0.92316,0.106502,-1.0,-1.0,37.848,3.26548,1995,7097733
703,delete,262.506,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,856.063,3.17323,1934,6924172
704,search,6632.87,3218.5,2642.62,1.0407,216.845,-nan,-nan,0.92275,0.106903,-1.0,-1.0,153.93,3.17563,1945,6924172
705,delete,27.772,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,127.647,3.1674,1936,6896276
706,search,6802.06,3205.79,2759.98,0.973302,236.047,-nan,-nan,0.92327,0.106137,-1.0,-1.0,60.425,3.16774,1939,6896276
707,delete,638.581,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3396.94,2.8861,1661,6385507
708,search,6175.15,3510.99,2659.52,0.915727,234.345,-nan,-nan,0.91978,0.107625,-1.0,-1.0,916.921,2.90278,1773,6385507
709,delete,178.742,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,979.522,2.80925,1690,6207658
710,search,5934.96,3276.84,2517.29,0.936159,221.821,-nan,-nan,0.91581,0.110963,-1.0,-1.0,324.571,2.81528,1724,6207658
711,delete,49.498,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,241.066,2.79655,1713,6162720
712,search,5716.21,3182.24,2292.91,1.07444,183.238,-nan,-nan,0.91483,0.1117,-1.0,-1.0,86.556,2.79725,1719,6162720
713,delete,329.933,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1253.69,2.67509,1639,5927803
714,search,5628.29,3209.1,2302.97,1.05357,196.002,-nan,-nan,0.91193,0.114737,-1.0,-1.0,99.351,2.67708,1651,5927803
715,delete,23.293,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,146.326,2.66421,1639,5895666
716,search,5657.55,3189.56,2399.94,0.941059,212.49,-nan,-nan,0.91173,0.115093,-1.0,-1.0,98.142,2.66562,1644,5895666
717,delete,31.932,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.692,2.65694,1637,5868774
718,search,5643.63,3182.37,2282.38,0.994469,190.666,-nan,-nan,0.91138,0.115746,-1.0,-1.0,25.864,2.65699,1639,5868774
719,delete,281.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1706.61,2.49714,1470,5533540
720,search,5215.64,3365.4,2151.1,0.956341,182.325,-nan,-nan,0.90702,0.118125,-1.0,-1.0,460.029,2.50549,1515,5533540
721,delete,99.453,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,303.756,2.45168,1485,5418387
722,search,5066.1,3255.83,2205.46,0.923712,189.657,-nan,-nan,0.90554,0.119664,-1.0,-1.0,202.548,2.45331,1499,5418387
723,delete,18.613,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,76.981,2.44739,1494,5398291
724,search,5277.47,3209.83,2152.41,0.952442,188.22,-nan,-nan,0.90587,0.119432,-1.0,-1.0,140.266,2.44772,1500,5398291
725,delete,146.883,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,640.088,2.39318,1452,5273546
726,search,4987.36,3204.66,2116.23,0.919338,181.374,-nan,-nan,0.90319,0.121324,-1.0,-1.0,206.113,2.39437,1466,5273546
727,delete,104.103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,559.546,2.34976,1420,5180937
728,search,5005.79,3224.46,2056.94,1.01626,178.183,-nan,-nan,0.90313,0.120974,-1.0,-1.0,205.656,2.35276,1443,5180937
729,delete,123.701,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,362.516,2.30332,1402,5079524
730,search,4861.51,3173.26,2036.11,0.941638,179.697,-nan,-nan,0.90119,0.121815,-1.0,-1.0,71.166,2.30503,1412,5079524
731,delete,42.817,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,206.033,2.28547,1396,5019265
732,search,4792.51,3131.57,2019.15,0.948738,175.901,-nan,-nan,0.90094,0.122367,-1.0,-1.0,32.216,2.28554,1398,5019265
733,delete,81.285,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,189.133,2.26634,1385,4955565
734,search,4810.11,3102.42,1925.99,0.990051,165.545,-nan,-nan,0.89995,0.123379,-1.0,-1.0,49.28,2.26686,1387,4955565
735,delete,200.653,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,593.938,2.17991,1340,4776948
736,search,4686.78,3217.05,1973.6,0.92489,168.102,-nan,-nan,0.90812,0.115023,-1.0,-1.0,97.832,2.18202,1351,4776948
737,delete,87.326,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,487.88,2.12778,1312,4654026
738,search,4519.28,3131.25,1901.16,0.945156,166.783,-nan,-nan,0.90378,0.118179,-1.0,-1.0,124.719,2.12884,1323,4654026
739,delete,65.781,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,310.02,2.09967,1304,4589888
740,search,4520.29,3103.79,1821.12,1.02824,154.008,-nan,-nan,0.90319,0.118758,-1.0,-1.0,73.66,2.10051,1308,4589888
741,delete,223.343,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,687.337,2.01808,1254,4430862
742,search,4355.51,3123.65,1732.2,1.02468,144.42,-nan,-nan,0.90281,0.119315,-1.0,-1.0,144.062,2.02066,1268,4430862
743,delete,130.975,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,882.123,1.9235,1194,4237049
744,search,4199.5,3158.27,1740.92,0.896037,151.911,-nan,-nan,0.90151,0.120762,-1.0,-1.0,317.96,1.92923,1219,4237049
745,delete,282.582,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1143.26,1.80541,1119,4000195
746,search,3950,3219.77,1605.8,0.985772,137.949,-nan,-nan,0.8976,0.122308,-1.0,-1.0,255.591,1.80837,1142,4000195
747,delete,208.048,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,957.105,1.70946,1073,3803954
748,search,3915.35,3200.49,1621.58,0.913101,146.957,-nan,-nan,0.8953,0.123325,-1.0,-1.0,193.268,1.7128,1089,3803954
749,delete,82.513,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,212.06,1.68856,1069,3733214
750,search,3836.31,3154.33,1578.78,0.877801,135.642,-nan,-nan,0.89344,0.124756,-1.0,-1.0,52.054,1.68907,1071,3733214
751,delete,29.689,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,114.009,1.67885,1062,3709324
752,search,3770.38,3158.88,1523.88,0.964586,133.075,-nan,-nan,0.89302,0.12482,-1.0,-1.0,31.356,1.67912,1063,3709324
