step_num,step_type,latency_ms,worker_partition_size,worker_scan_time_ms,worker_scan_throughput,worker_result_time_ms,measured_ipc,cache_miss_rate,recall_mean,recall_std_dev,gt_scan_mean,gt_scan_dev,mainteance_ms,index_mem_gb,num_partitions,num_vectors
555,insert,590.088,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,888.21,2.31344,1425,5180322
556,search,5192.21,3284.86,2104.19,0.946767,184.134,-nan,-nan,0.90288,0.120178,-1.0,-1.0,74.753,2.31367,1434,5180322
557,insert,35.496,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,32.682,2.32339,1437,5203220
558,search,5088.91,3262.23,1971.66,1.11496,164.422,-nan,-nan,0.90292,0.120111,-1.0,-1.0,21.822,2.32339,1438,5203220
559,insert,9.132,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,28.811,2.32615,1440,5210154
560,search,5244.83,3254.97,2098.99,0.975502,179.698,-nan,-nan,0.90276,0.12038,-1.0,-1.0,15.566,2.32615,1440,5210154
561,insert,6.901,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,17.711,2.32748,1440,5215426
562,search,5357.42,3257.23,2086.95,0.988507,182.967,-nan,-nan,0.90285,0.120276,-1.0,-1.0,14.475,2.32748,1440,5215426
563,insert,42.684,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85.641,2.34257,1453,5252726
564,search,5750.36,3258.23,2121.53,0.997865,176.306,-nan,-nan,0.90351,0.119574,-1.0,-1.0,35.906,2.34291,1455,5252726
565,insert,300.44,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,324.057,2.43018,1487,5447274
566,search,5414.88,3299.14,2186,0.984106,190.227,-nan,-nan,0.90484,0.118567,-1.0,-1.0,146.234,2.43139,1499,5447274
567,insert,18.843,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,22.598,2.43713,1500,5463135
568,search,5450.98,3270.13,2188.45,0.990443,190.185,-nan,-nan,0.9047,0.11883,-1.0,-1.0,86.554,2.43763,1505,5463135
569,insert,16.618,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,44.543,2.44201,1508,5478168
570,search,5488.66,3263.24,2194.1,0.949507,195.226,-nan,-nan,0.90486,0.118672,-1.0,-1.0,30.574,2.44203,1509,5478168
571,insert,21.508,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,21.812,2.44837,1510,5492309
572,search,5483.59,3261.43,2199.61,0.973606,193.734,-nan,-nan,0.90452,0.118866,-1.0,-1.0,16.91,2.44837,1510,5492309
573,insert,73.805,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,83.905,2.46859,1518,5554599
574,search,5501.21,3281.59,2232.38,0.968093,197.332,-nan,-nan,0.90504,0.118751,-1.0,-1.0,37.625,2.46874,1520,5554599
575,insert,66.537,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,125.606,2.48957,1528,5604500
576,search,5552.39,3289.59,2237.96,0.93861,194.361,-nan,-nan,0.90504,0.119129,-1.0,-1.0,24.598,2.48971,1529,5604500
577,insert,49.331,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.814,2.5027,1541,5638834
578,search,5612.9,3286.42,2263.08,0.933446,203.447,-nan,-nan,0.90557,0.11875,-1.0,-1.0,43.297,2.50312,1544,5638834
579,insert,921.812,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1049.24,2.77858,1686,6229778
580,search,6198.2,3367.18,2533.78,0.948054,221.55,-nan,-nan,0.91155,0.113814,-1.0,-1.0,273.502,2.78126,1714,6229778
581,insert,32.198,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,86.985,2.79252,1721,6261240
582,search,6247.4,3304.33,2521.12,0.950074,221.225,-nan,-nan,0.91178,0.11357,-1.0,-1.0,62.298,2.79271,1723,6261240
583,insert,29.668,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,46.764,2.80273,1727,6283315
584,search,6294.17,3305.15,2540.07,0.977091,229.678,-nan,-nan,0.91193,0.113599,-1.0,-1.0,73.745,2.80329,1732,6283315
585,insert,348.634,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,471.345,2.92397,1782,6556101
586,search,6486.97,3336.12,2638.93,0.952909,232.137,-nan,-nan,0.91432,0.112018,-1.0,-1.0,140.904,2.92509,1795,6556101
587,insert,50.283,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,94.562,2.94017,1805,6587187
588,search,6518.19,3303.91,2636.88,0.946984,226.113,-nan,-nan,0.91442,0.111961,-1.0,-1.0,30.543,2.94017,1806,6587187
589,insert,62.427,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,119.223,2.95659,1819,6631526
590,search,6579.98,3299.38,2654.39,0.992715,231.502,-nan,-nan,0.91503,0.111588,-1.0,-1.0,46.33,2.95697,1822,6631526
591,insert,630.219,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,960.175,3.16588,1946,7108942
592,search,6976.57,3335.4,2792.79,0.980557,233.35,-nan,-nan,0.91895,0.108614,-1.0,-1.0,203.224,3.16824,1967,7108942
593,insert,204.785,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,220.135,3.2526,1985,7303976
594,search,7209.96,3341.94,2911.33,0.919127,252.608,-nan,-nan,0.91992,0.108033,-1.0,-1.0,225.724,3.25401,2003,7303976
595,insert,7.768,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,22.231,3.25689,2003,7309244
596,search,7284.99,3315.55,2932.25,0.913999,255.544,-nan,-nan,0.92024,0.107825,-1.0,-1.0,84.131,3.25729,2008,7309244
597,insert,311.703,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,422.512,3.36054,2048,7542477
598,search,8086.42,3353.63,3209.02,0.903918,283.145,-nan,-nan,0.92204,0.10616,-1.0,-1.0,163.802,3.36183,2061,7542477
599,insert,136.898,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,308.085,3.40494,2095,7654438
600,search,7725.67,3333.91,3126.17,0.944382,278.702,-nan,-nan,0.92289,0.105346,-1.0,-1.0,58.802,3.40555,2099,7654438
601,insert,80.825,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,158.596,3.43443,2117,7717936
602,search,7726.37,3327.24,3113.9,0.950857,280.943,-nan,-nan,0.92325,0.104945,-1.0,-1.0,98.633,3.43507,2121,7717936
603,insert,10.421,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,39.171,3.43685,2121,7723521
604,search,9026.73,3326.14,3185.6,0.916304,278.722,-nan,-nan,0.92326,0.104931,-1.0,-1.0,58.796,3.43685,2122,7723521
605,insert,63.938,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,123.804,3.45496,2134,7767404
606,search,7293.93,3325.32,3644.05,0.887783,291.846,-nan,-nan,0.92371,0.104463,-1.0,-1.0,17.728,3.45496,2134,7767404
607,insert,41.398,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,43.45,3.47631,2139,7826115
608,search,6400.15,3328.48,2991.45,1.01256,240.241,-nan,-nan,0.92344,0.104735,-1.0,-1.0,33.77,3.47661,2141,7826115
609,insert,139.64,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,256.395,3.56466,2187,8036351
610,search,6543.08,3333.72,3052.62,1.04986,246.967,-nan,-nan,0.92431,0.104408,-1.0,-1.0,57.398,3.56575,2196,8036351
611,insert,14.244,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,39.248,3.57484,2201,8060364
612,search,6611.43,3319.32,3071.02,1.07292,247.763,-nan,-nan,0.92453,0.104122,-1.0,-1.0,23.28,3.57502,2202,8060364
613,insert,151.595,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,194.95,3.65807,2234,8256083
614,search,6642.16,3343.8,3090.92,1.07635,246.281,-nan,-nan,0.92525,0.103876,-1.0,-1.0,61.755,3.65927,2241,8256083
615,insert,224.735,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,472.06,3.82817,2314,8625707
616,search,6924.73,3359.04,3243.95,1.07001,260.333,-nan,-nan,0.92696,0.101693,-1.0,-1.0,154.013,3.83139,2339,8625707
617,insert,193.035,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,361.739,3.97728,2394,8949227
618,search,8308.68,3357.09,3361.04,1.03692,269.194,-nan,-nan,0.92893,0.100305,-1.0,-1.0,158.401,3.97902,2415,8949227
619,insert,165.097,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,263.688,4.0813,2453,9195551
620,search,8599.9,3346.84,3443.01,1.05903,280.2,-nan,-nan,0.93015,0.0988606,-1.0,-1.0,131.083,4.08361,2473,9195551
621,insert,26.135,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,51.8,4.096,2481,9232372
622,search,8856.68,3324.85,3595.29,0.967755,309.678,-nan,-nan,0.93056,0.0985834,-1.0,-1.0,33.617,4.09611,2482,9232372
623,insert,22.026,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,102.632,4.10599,2491,9253561
624,search,8989.16,3317.5,3626.47,0.979616,317.024,-nan,-nan,0.9307,0.09854,-1.0,-1.0,29.194,4.10605,2492,9253561
625,insert,94.028,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,194.258,4.14002,2513,9331230
626,search,9051.39,3319.93,3652.93,0.944916,320.057,-nan,-nan,0.93104,0.0982309,-1.0,-1.0,50.333,4.14109,2518,9331230
627,insert,40.412,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,51.341,4.1601,2525,9374063
628,search,8809.06,3319.13,3520.75,0.992993,289.97,-nan,-nan,0.93116,0.098111,-1.0,-1.0,38.621,4.16019,2527,9374063
629,insert,21.594,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,55.369,4.16604,2531,9387598
630,search,9027.31,3314.86,3604.02,0.962741,306.666,-nan,-nan,0.9312,0.0981281,-1.0,-1.0,27.889,4.16604,2532,9387598
631,insert,46.738,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70.579,4.17799,2538,9421724
632,search,9112.2,3311.61,3655.45,0.988235,317.289,-nan,-nan,0.93133,0.0979402,-1.0,-1.0,23.896,4.17799,2538,9421724
633,insert,81.893,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,105.468,4.19351,2546,9461430
634,search,9005.32,3319.16,3535.16,1.03552,298.877,-nan,-nan,0.93184,0.0973423,-1.0,-1.0,57.731,4.19418,2549,9461430
635,insert,39.126,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66.181,4.20128,2554,9479469
636,search,8847.88,3313.36,3408.07,1.06638,271.81,-nan,-nan,0.93188,0.0973955,-1.0,-1.0,23.088,4.20128,2554,9479469
637,insert,608.819,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,891.752,4.38232,2649,9885997
638,search,9602.96,3342.58,3907.55,0.953936,342.251,-nan,-nan,0.93359,0.0967035,-1.0,-1.0,269.076,4.38526,2666,9885997
639,insert,575.348,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,892.254,4.56333,2759,10292043
640,search,10507.1,3349.81,4241.34,0.904714,377.715,-nan,-nan,0.93604,0.0942613,-1.0,-1.0,313.619,4.56821,2792,10292043
641,delete,182.705,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1340.25,4.49191,2744,10096584
642,search,9898.43,3314.72,3999.5,0.954243,356.012,-nan,-nan,0.93608,0.0938486,-1.0,-1.0,207.152,4.49672,2758,10096584
643,delete,12.621,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,89.15,4.49331,2755,10084840
644,search,12659,3298.38,4066.13,0.922694,351.789,-nan,-nan,0.93602,0.0939665,-1.0,-1.0,66.539,4.49375,2758,10084840
645,delete,18.887,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,33.29,4.49375,2758,10069802
646,search,9949.69,3287.36,3879.37,1.00881,330.537,-nan,-nan,0.93603,0.0940173,-1.0,-1.0,21.62,4.49375,2758,10069802
647,delete,76.592,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,529.306,4.45581,2729,9990953
648,search,9162.67,3293.7,3459.92,1.13966,271.225,-nan,-nan,0.93546,0.0939989,-1.0,-1.0,105.387,4.45765,2737,9990953
649,delete,32.802,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,94.562,4.4531,2733,9951625
650,search,9170.99,3277.39,3453.53,1.14992,272.191,-nan,-nan,0.93565,0.0941163,-1.0,-1.0,22.056,4.4531,2733,9951625
651,delete,27.888,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,125.592,4.44462,2728,9927065
