step_num,step_type,latency_ms,recall_mean,recall_std_dev,gt_scan_mean,gt_scan_dev,mainteance_ms,index_mem_gb,num_partitions,num_vectors
620,search,5931.33,0.91648,0.111119,15.7509,17.5468,181.414,4.08869,3165,9195551
621,insert,26.516,-1.0,-1.0,-1.0,-1.0,47.317,4.10373,3172,9232372
622,search,6087.17,0.91689,0.110726,15.7224,17.5541,34.178,4.1041,3177,9232372
623,insert,17.292,-1.0,-1.0,-1.0,-1.0,35.862,4.1141,3183,9253561
624,search,6080.87,0.91721,0.110697,15.6772,17.5332,18.731,4.1141,3183,9253561
625,insert,61.393,-1.0,-1.0,-1.0,-1.0,80.545,4.14533,3197,9331230
626,search,6115.02,0.91766,0.110446,15.6341,17.5351,45.473,4.14569,3201,9331230
627,insert,37.687,-1.0,-1.0,-1.0,-1.0,78.684,4.16271,3215,9374063
628,search,6181.94,0.91786,0.11059,15.5467,17.4575,36.998,4.16293,3219,9374063
629,insert,13.206,-1.0,-1.0,-1.0,-1.0,36.825,4.16859,3222,9387598
630,search,6131.13,0.91815,0.110229,15.5335,17.4561,37.764,4.16886,3226,9387598
631,insert,25.155,-1.0,-1.0,-1.0,-1.0,53.723,4.1833,3233,9421724
632,search,6168.71,0.9184,0.110059,15.5077,17.4277,32.721,4.18384,3237,9421724
633,insert,39.062,-1.0,-1.0,-1.0,-1.0,67.418,4.19877,3250,9461430
634,search,6222.2,0.91887,0.109593,15.4601,17.4151,25.313,4.19884,3252,9461430
635,insert,19.927,-1.0,-1.0,-1.0,-1.0,39.76,4.20729,3258,9479469
636,search,6254.73,0.91879,0.109911,15.4385,17.4062,19.384,4.20729,3258,9479469
637,insert,362.618,-1.0,-1.0,-1.0,-1.0,621.587,4.38799,3384,9885997
638,search,6527.72,0.92098,0.108362,15.1207,17.243,150.441,4.39094,3418,9885997
639,insert,333.22,-1.0,-1.0,-1.0,-1.0,589.433,4.57139,3545,10292043
640,search,6759.48,0.92332,0.106422,14.7372,17.0475,136.434,4.57397,3577,10292043
641,delete,122.727,-1.0,-1.0,-1.0,-1.0,434.973,4.52078,3544,10096584
642,search,6676.62,0.92304,0.106762,14.8085,17.1377,29.705,4.52085,3546,10096584
643,delete,8.653,-1.0,-1.0,-1.0,-1.0,19.427,4.52023,3546,10084840
644,search,6695.52,0.92316,0.106465,14.8071,17.1308,22.49,4.52023,3546,10084840
645,delete,11.856,-1.0,-1.0,-1.0,-1.0,19.385,4.52,3546,10069802
646,search,6732.2,0.92308,0.106535,14.8316,17.1546,22.716,4.52,3546,10069802
647,delete,55.593,-1.0,-1.0,-1.0,-1.0,189.337,4.49645,3531,9990953
648,search,6669.23,0.92278,0.106784,14.8754,17.1761,28.247,4.4967,3532,9990953
649,delete,29.03,-1.0,-1.0,-1.0,-1.0,32.533,4.49465,3531,9951625
650,search,6623.74,0.92281,0.106751,14.8731,17.1785,22.72,4.49465,3531,9951625
651,delete,15.329,-1.0,-1.0,-1.0,-1.0,19.698,4.49232,3531,9927065
652,search,6599.73,0.92271,0.106643,14.9199,17.2022,22.834,4.49232,3531,9927065
653,delete,72.129,-1.0,-1.0,-1.0,-1.0,167.464,4.46289,3512,9831098
654,search,6620.68,0.92228,0.107075,15.0115,17.2753,22.99,4.46289,3512,9831098
655,delete,292.469,-1.0,-1.0,-1.0,-1.0,611.422,4.35904,3437,9462172
656,search,6389.1,0.92024,0.108472,15.329,17.4523,37.668,4.35961,3441,9462172
657,delete,157.741,-1.0,-1.0,-1.0,-1.0,265.813,4.27969,3386,9218902
658,search,6230.84,0.91711,0.110136,15.8094,17.714,51.03,4.27988,3391,9218902
659,delete,85.642,-1.0,-1.0,-1.0,-1.0,239.917,4.24242,3366,9106546
660,search,6156.19,0.91634,0.11075,15.9291,17.792,31.226,4.24242,3367,9106546
661,delete,35.449,-1.0,-1.0,-1.0,-1.0,47.332,4.23524,3365,9059776
662,search,6265.21,0.91652,0.110644,15.9454,17.808,21.963,4.23524,3365,9059776
663,delete,65.992,-1.0,-1.0,-1.0,-1.0,135.543,4.21456,3352,8990616
664,search,6143.69,0.91607,0.110823,16.0211,17.8334,22.354,4.21456,3352,8990616
665,delete,42.631,-1.0,-1.0,-1.0,-1.0,109.394,4.19639,3344,8937437
666,search,6136.57,0.91591,0.110722,16.0556,17.8663,28.325,4.1967,3345,8937437
667,delete,151.552,-1.0,-1.0,-1.0,-1.0,293.107,4.12794,3316,8766390
668,search,6037.03,0.9155,0.110676,16.0924,17.8631,25.318,4.12801,3317,8766390
669,delete,168.075,-1.0,-1.0,-1.0,-1.0,504.727,4.04164,3268,8532008
670,search,5876.3,0.91467,0.111121,16.1992,17.9248,24.954,4.04188,3269,8532008
671,delete,27.981,-1.0,-1.0,-1.0,-1.0,54.794,4.03206,3266,8489178
672,search,5861.97,0.91451,0.111419,16.2472,17.9674,21.572,4.03206,3266,8489178
673,delete,50.536,-1.0,-1.0,-1.0,-1.0,113.024,4.01281,3256,8421866
674,search,5820.65,0.91432,0.111606,16.305,17.9975,21.545,4.01281,3256,8421866
675,delete,104.337,-1.0,-1.0,-1.0,-1.0,70.059,3.98826,3250,8288319
676,search,5815.02,0.91399,0.111765,16.4211,18.064,42.705,3.98896,3253,8288319
677,delete,150.541,-1.0,-1.0,-1.0,-1.0,154.929,3.90664,3235,8072197
678,search,5738.73,0.91561,0.10989,15.9958,17.645,21.228,3.90664,3235,8072197
679,delete,27.516,-1.0,-1.0,-1.0,-1.0,48.077,3.89613,3233,8036947
680,search,5721.08,0.91549,0.110015,16.0062,17.6381,20.387,3.89613,3233,8036947
681,delete,6.878,-1.0,-1.0,-1.0,-1.0,17.796,3.89475,3233,8026197
682,search,5706.62,0.91553,0.109975,16.0095,17.6378,20.798,3.89475,3233,8026197
683,delete,258.106,-1.0,-1.0,-1.0,-1.0,220.927,3.79586,3200,7744229
684,search,5588.21,0.91369,0.112145,16.2274,17.7987,26.081,3.79588,3201,7744229
685,delete,217.073,-1.0,-1.0,-1.0,-1.0,130.506,3.70409,3182,7541066
686,search,5485.97,0.91064,0.114894,16.5758,18.1433,36.062,3.7044,3185,7541066
687,delete,16.961,-1.0,-1.0,-1.0,-1.0,17.8,3.69923,3185,7522190
688,search,5612.29,0.91037,0.115025,16.6039,18.1775,20.843,3.69923,3185,7522190
689,delete,98.621,-1.0,-1.0,-1.0,-1.0,260.812,3.64017,3158,7409400
690,search,5419.38,0.9096,0.115458,16.7361,18.2871,37.357,3.64063,3161,7409400
691,delete,36.815,-1.0,-1.0,-1.0,-1.0,17.997,3.62601,3161,7375648
692,search,5688.53,0.90954,0.115487,16.7431,18.2998,19.937,3.62601,3161,7375648
693,delete,144.25,-1.0,-1.0,-1.0,-1.0,200.663,3.55434,3138,7222068
694,search,5364.12,0.90827,0.116378,16.8797,18.3344,26.663,3.55443,3139,7222068
695,delete,23.708,-1.0,-1.0,-1.0,-1.0,153.341,3.53938,3133,7196331
696,search,5767.41,0.90921,0.115519,16.7216,18.1959,36.723,3.53966,3135,7196331
697,delete,26.322,-1.0,-1.0,-1.0,-1.0,33.465,3.52835,3133,7170716
698,search,5786.02,0.90884,0.115838,16.7886,18.2398,20.884,3.52835,3133,7170716
699,delete,10.736,-1.0,-1.0,-1.0,-1.0,63.66,3.52059,3131,7155255
700,search,6211.35,0.90917,0.115368,16.7569,18.2154,49.498,3.52085,3132,7155255
701,delete,89.001,-1.0,-1.0,-1.0,-1.0,34.093,3.50085,3132,7097733
702,search,6257.01,0.90886,0.115227,16.7988,18.2282,19.535,3.50085,3132,7097733
703,delete,154.684,-1.0,-1.0,-1.0,-1.0,316.567,3.4098,3087,6924172
704,search,5255.84,0.90899,0.115976,16.7216,18.2641,26.788,3.41001,3088,6924172
705,delete,33.472,-1.0,-1.0,-1.0,-1.0,23.986,3.39899,3087,6896276
706,search,5323.04,0.90861,0.115881,16.7709,18.2524,20.164,3.39899,3087,6896276
707,delete,516.352,-1.0,-1.0,-1.0,-1.0,946.962,3.10596,2923,6385507
708,search,4802.83,0.90513,0.118804,16.9913,18.2016,28.879,3.10612,2925,6385507
709,delete,155.422,-1.0,-1.0,-1.0,-1.0,540.973,3.0098,2865,6207658
710,search,4834.78,0.90281,0.120682,17.2774,18.3161,34.073,3.01015,2868,6207658
711,delete,39.513,-1.0,-1.0,-1.0,-1.0,59.247,2.99421,2864,6162720
712,search,4745.23,0.90268,0.120821,17.3169,18.3644,24.481,2.99445,2865,6162720
713,delete,204.44,-1.0,-1.0,-1.0,-1.0,407.72,2.88055,2813,5927803
714,search,4674.16,0.90113,0.122537,17.525,18.5304,36.587,2.8808,2815,5927803
715,delete,30.966,-1.0,-1.0,-1.0,-1.0,48.725,2.86724,2810,5895666
716,search,4672.94,0.90081,0.122835,17.5584,18.5396,18.292,2.86724,2810,5895666
717,delete,24.541,-1.0,-1.0,-1.0,-1.0,39.826,2.86086,2808,5868774
718,search,4596.58,0.90018,0.123358,17.5894,18.5694,18.001,2.86086,2808,5868774
719,delete,307.949,-1.0,-1.0,-1.0,-1.0,704.747,2.69211,2679,5533540
720,search,4401,0.8967,0.126217,17.9225,18.6437,33.855,2.69253,2682,5533540
721,delete,92.503,-1.0,-1.0,-1.0,-1.0,149.374,2.64318,2656,5418387
722,search,4327.78,0.89642,0.12597,18.0273,18.7036,28.142,2.64362,2658,5418387
723,delete,18.027,-1.0,-1.0,-1.0,-1.0,24.699,2.63612,2657,5398291
724,search,4364.43,0.8961,0.126228,18.0383,18.7047,16.592,2.63612,2657,5398291
725,delete,91.701,-1.0,-1.0,-1.0,-1.0,167.764,2.58455,2646,5273546
726,search,4332.69,0.89541,0.126657,18.0928,18.6888,39.621,2.58455,2648,5273546
727,delete,78.149,-1.0,-1.0,-1.0,-1.0,119.219,2.5427,2634,5180937
728,search,4277.19,0.89484,0.12754,18.1689,18.7268,33.562,2.5427,2636,5180937
729,delete,105.762,-1.0,-1.0,-1.0,-1.0,136.641,2.49521,2615,5079524
730,search,4244.68,0.89392,0.128506,18.2827,18.7702,16.935,2.49521,2615,5079524
731,delete,66.057,-1.0,-1.0,-1.0,-1.0,14.791,2.47665,2615,5019265
732,search,4215.41,0.89256,0.129541,18.4127,18.8229,16.823,2.47665,2615,5019265
733,delete,71.625,-1.0,-1.0,-1.0,-1.0,75.857,2.44644,2608,4955565
734,search,4180.59,0.89226,0.130061,18.4737,18.9343,16.608,2.44644,2608,4955565
735,delete,142.668,-1.0,-1.0,-1.0,-1.0,507.775,2.35695,2552,4776948
736,search,4107.62,0.89902,0.122935,18.0878,18.8437,73.36,2.35869,2561,4776948
737,delete,105.46,-1.0,-1.0,-1.0,-1.0,94.595,2.3107,2550,4654026
738,search,4048.45,0.89703,0.124588,18.2876,18.9293,41.696,2.31083,2554,4654026
739,delete,57.945,-1.0,-1.0,-1.0,-1.0,157.982,2.26999,2538,4589888
740,search,4017.48,0.897,0.123818,18.2721,18.8944,20.915,2.26998,2539,4589888
741,delete,138.158,-1.0,-1.0,-1.0,-1.0,195.887,2.19686,2508,4430862
742,search,3944.58,0.89575,0.125152,18.3497,18.8476,16.514,2.19686,2508,4430862
743,delete,162.406,-1.0,-1.0,-1.0,-1.0,355.449,2.09781,2456,4237049
744,search,3844.92,0.89526,0.125837,18.5328,19.0562,16.252,2.09781,2456,4237049
745,delete,225.247,-1.0,-1.0,-1.0,-1.0,540.07,1.96723,2380,4000195
746,search,3747.27,0.89273,0.127346,18.9081,19.2737,44.197,1.96809,2384,4000195
747,delete,176.922,-1.0,-1.0,-1.0,-1.0,252.939,1.87543,2339,3803954
748,search,3662.45,0.89127,0.127865,19.0317,19.237,37.242,1.87536,2341,3803954
749,delete,69.892,-1.0,-1.0,-1.0,-1.0,66.473,1.84543,2333,3733214
750,search,3638.24,0.89095,0.127571,19.2037,19.3349,22.389,1.84543,2333,3733214
751,delete,19.774,-1.0,-1.0,-1.0,-1.0,51.178,1.83349,2327,3709324
752,search,3637.91,0.89003,0.128186,19.2978,19.3776,22.513,1.83349,2327,3709324
753,delete,52.249,-1.0,-1.0,-1.0,-1.0,130.821,1.80289,2313,3649123
754,search,3592.77,0.88923,0.128572,19.4685,19.5279,22.025,1.80289,2313,3649123
755,delete,24.082,-1.0,-1.0,-1.0,-1.0,32.733,1.79243,2311,3621475
756,search,3581.15,0.88905,0.128907,19.4456,19.5015,31.533,1.79273,2312,3621475
757,delete,23.534,-1.0,-1.0,-1.0,-1.0,37.809,1.78053,2308,3594479
758,search,3570.82,0.88897,0.128537,19.4496,19.4771,21.802,1.78053,2308,3594479
759,delete,20.864,-1.0,-1.0,-1.0,-1.0,48.661,1.76757,2304,3569055
760,search,3564.14,0.88876,0.128606,19.5026,19.4777,21.67,1.76757,2304,3569055
761,delete,32.787,-1.0,-1.0,-1.0,-1.0,41.354,1.75132,2299,3527896
762,search,3553.82,0.88786,0.129361,19.604,19.5377,22.429,1.75132,2299,3527896
763,delete,23.587,-1.0,-1.0,-1.0,-1.0,36.292,1.74271,2296,3509970
764,search,3554.09,0.88776,0.129346,19.6463,19.5931,22.746,1.74271,2296,3509970
765,delete,324.974,-1.0,-1.0,-1.0,-1.0,495.119,1.55885,2168,3187549
766,search,3337.92,0.88482,0.131058,20.0447,19.7647,20.313,1.55885,2168,3187549
767,delete,345.902,-1.0,-1.0,-1.0,-1.0,701.792,1.34987,1978,2822906
768,search,3036.31,0.87664,0.136429,20.8919,20.0749,18.732,1.34987,1978,2822906
769,insert,9.685,-1.0,-1.0,-1.0,-1.0,15.85,1.35187,1978,2832899
770,search,3052.35,0.87715,0.136058,20.8717,20.0547,17.984,1.35187,1978,2832899
771,insert,34.008,-1.0,-1.0,-1.0,-1.0,23.248,1.36176,1979,2863523
772,search,3062.2,0.87739,0.136314,20.8203,20.0761,18.128,1.36176,1979,2863523
773,insert,47.991,-1.0,-1.0,-1.0,-1.0,25.79,1.37782,1981,2925169
774,search,3089.32,0.87922,0.134884,20.6937,20.0304,18.194,1.37782,1981,2925169
775,insert,37.288,-1.0,-1.0,-1.0,-1.0,38.859,1.39007,1984,2961356
776,search,3085.71,0.87914,0.134858,20.6521,20.0045,17.938,1.39007,1984,2961356
777,insert,28.21,-1.0,-1.0,-1.0,-1.0,16.057,1.39827,1984,2998678
778,search,3081.53,0.88016,0.134193,20.5498,19.9156,18.029,1.39827,1984,2998678
779,insert,13.461,-1.0,-1.0,-1.0,-1.0,22.763,1.40208,1985,3011024
780,search,3096.71,0.88032,0.134011,20.5229,19.9172,17.916,1.40208,1985,3011024
781,insert,6.622,-1.0,-1.0,-1.0,-1.0,15.756,1.40335,1985,3019515
782,search,3095.76,0.88048,0.133866,20.5205,19.9224,17.664,1.40335,1985,3019515
783,insert,47.05,-1.0,-1.0,-1.0,-1.0,16.128,1.41718,1985,3082298
784,search,3114.09,0.88139,0.133223,20.3805,19.8343,17.787,1.41718,1985,3082298
785,insert,39.595,-1.0,-1.0,-1.0,-1.0,64.008,1.43369,1991,3122090
786,search,3139.53,0.8827,0.132825,20.1985,19.7658,43.526,1.43369,1995,3122090
787,insert,21.126,-1.0,-1.0,-1.0,-1.0,16.502,1.4394,1995,3140294
788,search,3156,0.8829,0.132518,20.1396,19.7392,24.732,1.4394,1996,3140294
789,insert,6.972,-1.0,-1.0,-1.0,-1.0,16.264,1.44104,1996,3147819
790,search,3154.77,0.88271,0.132592,20.1426,19.7307,18.275,1.44104,1996,3147819
791,insert,32.587,-1.0,-1.0,-1.0,-1.0,16.638,1.45033,1996,3180668
792,search,3173.86,0.88292,0.132709,20.1053,19.7152,18.255,1.45033,1996,3180668
793,insert,1.74,-1.0,-1.0,-1.0,-1.0,16.109,1.45072,1996,3183235
794,search,3163.79,0.88293,0.132689,20.1072,19.7162,18.166,1.45072,1996,3183235
795,insert,60.475,-1.0,-1.0,-1.0,-1.0,22.414,1.46941,1997,3242089
796,search,3168.57,0.88401,0.131886,19.9988,19.648,18.336,1.46941,1997,3242089
797,insert,5.638,-1.0,-1.0,-1.0,-1.0,16.042,1.47101,1997,3247192
798,search,3181.61,0.88396,0.131911,19.9989,19.6463,18.414,1.47101,1997,3247192
799,insert,5.692,-1.0,-1.0,-1.0,-1.0,16.1,1.47244,1997,3254626
800,search,3191.15,0.88397,0.131863,19.9685,19.6184,18.231,1.47244,1997,3254626
801,insert,17.007,-1.0,-1.0,-1.0,-1.0,21.565,1.47727,1998,3274953
802,search,3195.71,0.8845,0.131566,19.8736,19.5652,18.112,1.47727,1998,3274953
803,insert,828.268,-1.0,-1.0,-1.0,-1.0,544.966,1.80826,2090,4032688
804,search,3532.73,0.89223,0.125314,19.0017,19.1737,132.281,1.80866,2112,4032688
805,insert,18.291,-1.0,-1.0,-1.0,-1.0,17.535,1.81519,2112,4050220
806,search,3550.06,0.8918,0.125815,19.0258,19.1689,44.888,1.81547,2117,4050220
807,insert,15.536,-1.0,-1.0,-1.0,-1.0,17.859,1.82099,2117,4067940
808,search,3568.07,0.89173,0.125797,19.0408,19.1715,19.85,1.82099,2117,4067940
809,insert,40.525,-1.0,-1.0,-1.0,-1.0,27.962,1.83531,2119,4099369
810,search,3573.09,0.89221,0.125512,18.9758,19.1589,19.805,1.83531,2119,4099369
811,insert,34.081,-1.0,-1.0,-1.0,-1.0,17.342,1.84704,2119,4129509
812,search,3584.85,0.89253,0.125256,18.9621,19.1273,19.92,1.84704,2119,4129509
813,insert,51.838,-1.0,-1.0,-1.0,-1.0,21.628,1.86653,2120,4178669
814,search,3599.21,0.89407,0.124337,18.7448,18.9716,20.054,1.86653,2120,4178669
815,insert,3.528,-1.0,-1.0,-1.0,-1.0,17.341,1.86751,2120,4180960
816,search,3614.21,0.89404,0.12439,18.7506,18.978,19.78,1.86751,2120,4180960
817,insert,81.388,-1.0,-1.0,-1.0,-1.0,87.215,1.89561,2132,4255359
818,search,3619.14,0.8944,0.124324,18.6601,18.9064,19.997,1.89561,2132,4255359
819,insert,17.41,-1.0,-1.0,-1.0,-1.0,22.648,1.90139,2134,4272706
820,search,3631.25,0.89481,0.123747,18.6251,18.8746,19.759,1.90139,2134,4272706
821,insert,16.241,-1.0,-1.0,-1.0,-1.0,32.628,1.90758,2136,4287851
822,search,3632.92,0.89471,0.123836,18.6069,18.8704,20.727,1.90758,2136,4287851
823,insert,36.521,-1.0,-1.0,-1.0,-1.0,30.921,1.92273,2137,4322788
824,search,3648.2,0.89461,0.123863,18.5713,18.8394,26.461,1.92286,2138,4322788
825,insert,91.997,-1.0,-1.0,-1.0,-1.0,35.617,1.95437,2141,4396408
826,search,3701.76,0.89506,0.122885,18.6684,18.9726,19.701,1.95437,2141,4396408
827,insert,23.251,-1.0,-1.0,-1.0,-1.0,23.378,1.96323,2142,4415721
828,search,3679.18,0.89488,0.123023,18.7113,19.0177,19.496,1.96323,2142,4415721
829,insert,465.379,-1.0,-1.0,-1.0,-1.0,231.052,2.14502,2182,4832079
830,search,3861.48,0.8971,0.122098,18.3135,18.8263,69.372,2.14595,2192,4832079
831,insert,36.684,-1.0,-1.0,-1.0,-1.0,30.309,2.15941,2194,4864525
832,search,3841.76,0.89766,0.121877,18.2841,18.8333,26.266,2.15943,2195,4864525
833,insert,7.831,-1.0,-1.0,-1.0,-1.0,28.831,2.16191,2198,4874443
834,search,3863,0.89737,0.12222,18.3049,18.862,20.432,2.16191,2198,4874443
835,insert,68.444,-1.0,-1.0,-1.0,-1.0,38.492,2.18926,2203,4938267
836,search,3898.74,0.89818,0.121769,18.1888,18.7928,29.569,2.18931,2205,4938267
837,insert,23.933,-1.0,-1.0,-1.0,-1.0,24.809,2.1978,2206,4961147
838,search,3997.69,0.89817,0.121699,18.195,18.7946,20.416,2.1978,2206,4961147
839,insert,72.922,-1.0,-1.0,-1.0,-1.0,48.335,2.22722,2211,5033740
840,search,3940.39,0.89928,0.120994,18.0729,18.7598,20.807,2.22722,2211,5033740
841,insert,57.168,-1.0,-1.0,-1.0,-1.0,28.293,2.24701,2213,5078736
842,search,3958.4,0.89936,0.12092,18.0747,18.7694,24.064,2.24712,2214,5078736
843,insert,434.884,-1.0,-1.0,-1.0,-1.0,273.51,2.41921,2262,5467376
844,search,4145.5,0.90217,0.11931,17.7952,18.6723,98.512,2.42005,2280,5467376
845,insert,346.726,-1.0,-1.0,-1.0,-1.0,303.791,2.57716,2335,5815547
846,search,4311.07,0.9048,0.117792,17.4489,18.5286,65.407,2.578,2343,5815547
847,insert,7.233,-1.0,-1.0,-1.0,-1.0,20.608,2.58083,2343,5821782
848,search,4316.64,0.90501,0.117471,17.4286,18.5178,35.502,2.58108,2346,5821782
849,insert,1.977,-1.0,-1.0,-1.0,-1.0,25.173,2.58169,2347,5825594
850,search,4319.03,0.90493,0.117602,17.4296,18.5248,22.046,2.58169,2347,5825594
851,insert,11.462,-1.0,-1.0,-1.0,-1.0,23.476,2.58657,2348,5834880
852,search,4303.76,0.90502,0.117599,17.4082,18.5194,22.028,2.58657,2348,5834880
853,insert,25.055,-1.0,-1.0,-1.0,-1.0,37.358,2.59676,2351,5860274
854,search,4320.9,0.90541,0.117419,17.3735,18.5008,34.166,2.59698,2354,5860274
855,insert,7.47,-1.0,-1.0,-1.0,-1.0,25.76,2.59935,2356,5866064
856,search,4330.42,0.90532,0.117607,17.38,18.5059,22.16,2.59935,2356,5866064
857,insert,22.392,-1.0,-1.0,-1.0,-1.0,28.92,2.60535,2358,5884456
858,search,4344.36,0.90544,0.117618,17.3165,18.4343,20.431,2.60535,2358,5884456
859,insert,39.592,-1.0,-1.0,-1.0,-1.0,51.083,2.61823,2366,5916786
860,search,4350.52,0.9057,0.117615,17.2488,18.3804,15.666,2.61823,2366,5916786
861,insert,8.984,-1.0,-1.0,-1.0,-1.0,17.822,2.62101,2367,5923467
862,search,4349.63,0.90563,0.117694,17.2416,18.3789,15.698,2.62101,2367,5923467
863,insert,77.222,-1.0,-1.0,-1.0,-1.0,75.839,2.65345,2379,5997844
864,search,4369.28,0.9042,0.119152,17.3102,18.3882,15.392,2.65345,2379,5997844
865,insert,14.313,-1.0,-1.0,-1.0,-1.0,16.505,2.65821,2380,6009561
866,search,4362.81,0.90465,0.118985,17.3113,18.4005,22.434,2.65824,2381,6009561
867,insert,47.338,-1.0,-1.0,-1.0,-1.0,45.016,2.67867,2389,6052876
868,search,4386.73,0.90433,0.119397,17.2814,18.3977,20.614,2.67879,2390,6052876
869,insert,5.392,-1.0,-1.0,-1.0,-1.0,26.261,2.68106,2392,6059234
870,search,4395.8,0.90469,0.119117,17.2875,18.4225,15.583,2.68106,2392,6059234
871,insert,38.407,-1.0,-1.0,-1.0,-1.0,39.744,2.69695,2397,6098225
872,search,4408.44,0.90472,0.119178,17.2696,18.4256,15.498,2.69695,2397,6098225
873,insert,41.511,-1.0,-1.0,-1.0,-1.0,43.746,2.71274,2402,6137308
874,search,4435.01,0.90498,0.118829,17.3054,18.4544,15.828,2.71274,2402,6137308
875,insert,19.454,-1.0,-1.0,-1.0,-1.0,19.305,2.71829,2403,6154089
876,search,4474.45,0.90492,0.119009,17.3234,18.4822,15.474,2.71829,2403,6154089
877,insert,2.846,-1.0,-1.0,-1.0,-1.0,13.451,2.71906,2403,6156061
878,search,4455.55,0.90499,0.118935,17.3185,18.4919,15.712,2.71906,2403,6156061
879,insert,296.348,-1.0,-1.0,-1.0,-1.0,309.423,2.8535,2458,6446004
880,search,4558.95,0.90638,0.11819,17.0673,18.3504,88.378,2.85476,2473,6446004
881,insert,437.451,-1.0,-1.0,-1.0,-1.0,396.505,3.08658,2556,6969764
882,search,4797.43,0.90838,0.116372,16.8808,18.2394,134.222,3.08758,2582,6969764
883,insert,373.834,-1.0,-1.0,-1.0,-1.0,503.402,3.29059,2689,7422501
884,search,5089.04,0.9114,0.114367,16.4222,17.996,120.445,3.29253,2716,7422501
885,insert,6.907,-1.0,-1.0,-1.0,-1.0,23.924,3.29513,2718,7432053
886,search,5138.38,0.91164,0.114411,16.3837,17.9817,35.741,3.29556,2724,7432053
887,insert,293.583,-1.0,-1.0,-1.0,-1.0,378.336,3.45252,2801,7789886
888,search,5316.11,0.91338,0.113557,16.1025,17.9509,108.805,3.45412,2825,7789886
889,insert,343.116,-1.0,-1.0,-1.0,-1.0,501.432,3.64403,2923,8210883
890,search,5511.19,0.91563,0.111811,15.8296,17.8311,152.837,3.6461,2957,8210883
891,insert,25.78,-1.0,-1.0,-1.0,-1.0,40.357,3.65751,2964,8240504
892,search,5540.18,0.91561,0.111946,15.8071,17.8085,33.553,3.65765,2968,8240504
893,insert,39.118,-1.0,-1.0,-1.0,-1.0,74.205,3.67896,2981,8299693
894,search,5560.97,0.91606,0.111493,15.7691,17.7964,32.533,3.67918,2984,8299693
895,insert,48.801,-1.0,-1.0,-1.0,-1.0,74.968,3.69614,3001,8349126
896,search,5622.35,0.91637,0.111213,15.7345,17.7894,27.952,3.69648,3003,8349126
897,delete,50.157,-1.0,-1.0,-1.0,-1.0,124.839,3.67597,2995,8268842
898,search,5611.44,0.91622,0.11103,15.7485,17.8063,25.659,3.67621,2996,8268842
899,delete,10.982,-1.0,-1.0,-1.0,-1.0,16.994,3.67621,2996,8250527
900,search,5611.47,0.91613,0.111158,15.7833,17.8247,18.93,3.67621,2996,8250527
901,delete,40.461,-1.0,-1.0,-1.0,-1.0,77.902,3.66581,2986,8185565
902,search,5557.15,0.91572,0.111389,15.8264,17.8364,25.714,3.66602,2987,8185565
903,delete,40.624,-1.0,-1.0,-1.0,-1.0,103.32,3.64473,2973,8126915
904,search,5516.94,0.91467,0.111785,16.0078,17.9142,24.4,3.64474,2974,8126915
905,delete,16.851,-1.0,-1.0,-1.0,-1.0,17.061,3.64426,2974,8098533
906,search,5507.88,0.91457,0.111878,16.011,17.9316,19.03,3.64426,2974,8098533
907,delete,17.638,-1.0,-1.0,-1.0,-1.0,38.226,3.63997,2972,8074833
908,search,5540.36,0.91446,0.111872,16.0199,17.9116,19.14,3.63997,2972,8074833
909,delete,28.39,-1.0,-1.0,-1.0,-1.0,17.02,3.6389,2972,8035274
910,search,5517.63,0.91432,0.112098,16.0486,17.9332,19.518,3.6389,2972,8035274
911,delete,59.417,-1.0,-1.0,-1.0,-1.0,38.217,3.63326,2970,7957223
912,search,5474.48,0.9137,0.112717,16.1267,18.0162,19.79,3.63326,2970,7957223
913,delete,27.417,-1.0,-1.0,-1.0,-1.0,73.935,3.61963,2960,7917554
914,search,5448.11,0.91302,0.112863,16.191,18.003,18.792,3.61963,2960,7917554
915,delete,47.54,-1.0,-1.0,-1.0,-1.0,108.381,3.60322,2946,7861503
916,search,5397.55,0.91268,0.112959,16.2246,17.9967,18.891,3.60322,2946,7861503
917,delete,10.413,-1.0,-1.0,-1.0,-1.0,16.232,3.60244,2946,7844487
918,search,5405.81,0.91257,0.112929,16.2323,18.007,18.955,3.60244,2946,7844487
919,delete,21.103,-1.0,-1.0,-1.0,-1.0,29.126,3.60063,2945,7814993
920,search,5396.75,0.91258,0.113152,16.2579,18.0381,19.288,3.60063,2945,7814993
921,delete,18.015,-1.0,-1.0,-1.0,-1.0,51.813,3.59541,2942,7793855
922,search,5427.73,0.91257,0.112938,16.2784,18.0504,19.223,3.59541,2942,7793855
923,delete,43.377,-1.0,-1.0,-1.0,-1.0,27.879,3.58937,2940,7736054
924,search,5387.24,0.91248,0.112868,16.3158,18.0607,19.178,3.58937,2940,7736054
925,delete,112.837,-1.0,-1.0,-1.0,-1.0,201.146,3.53752,2907,7587942
926,search,5286,0.91135,0.113971,16.4392,18.1148,53.132,3.53862,2913,7587942
927,delete,18.358,-1.0,-1.0,-1.0,-1.0,22.175,3.53554,2912,7565670
928,search,5259.41,0.91127,0.113929,16.4682,18.1377,25.525,3.53554,2913,7565670
929,delete,23.941,-1.0,-1.0,-1.0,-1.0,16.393,3.53278,2913,7529948
