step_num,step_type,latency_ms,recall_mean,recall_std_dev,gt_scan_mean,gt_scan_dev,mainteance_ms,index_mem_gb,num_partitions,num_vectors
307,insert,17.287,-1.0,-1.0,-1.0,-1.0,15.495,2.14404,2040,4815550
308,search,4350.13,0.90587,0.116318,19.3133,18.7665,21.474,2.14404,2041,4815550
309,insert,4.274,-1.0,-1.0,-1.0,-1.0,19.111,2.14616,2042,4823345
310,search,4368.32,0.90615,0.116205,19.3108,18.7724,27.172,2.14661,2046,4823345
311,insert,9.427,-1.0,-1.0,-1.0,-1.0,15.669,2.15296,2046,4843493
312,search,4322.01,0.90582,0.116514,19.3463,18.8024,16.578,2.15296,2046,4843493
313,insert,28.979,-1.0,-1.0,-1.0,-1.0,42.769,2.17409,2053,4885489
314,search,4378.38,0.90599,0.116292,19.2962,18.7571,39.588,2.17437,2058,4885489
315,insert,4.493,-1.0,-1.0,-1.0,-1.0,16.041,2.17686,2058,4892335
316,search,4386.26,0.90582,0.116402,19.3257,18.7959,16.383,2.17686,2058,4892335
317,insert,32.431,-1.0,-1.0,-1.0,-1.0,43.58,2.19544,2066,4932996
318,search,4425.59,0.90595,0.116691,19.2491,18.7427,20.671,2.1955,2067,4932996
319,insert,399.197,-1.0,-1.0,-1.0,-1.0,429.918,2.41217,2156,5430684
320,search,4713.33,0.90959,0.113436,18.6932,18.4726,115.317,2.41337,2182,5430684
321,insert,31.001,-1.0,-1.0,-1.0,-1.0,50.625,2.42984,2195,5471239
322,search,4684.16,0.9102,0.113118,18.6372,18.4358,36.371,2.42991,2198,5471239
323,insert,76.398,-1.0,-1.0,-1.0,-1.0,121.529,2.47705,2233,5575560
324,search,4848.07,0.91027,0.113123,18.5625,18.431,30.676,2.47731,2237,5575560
325,insert,948.436,-1.0,-1.0,-1.0,-1.0,574.684,2.70384,2328,6069499
326,search,5110.68,0.91354,0.111268,18.0326,18.193,148.689,2.70507,2358,6069499
327,insert,42.552,-1.0,-1.0,-1.0,-1.0,60.403,2.73491,2369,6139647
328,search,5183.73,0.91392,0.111331,17.9149,18.1294,45.508,2.73508,2377,6139647
329,insert,5.042,-1.0,-1.0,-1.0,-1.0,12.083,2.73776,2377,6146884
330,search,5160.34,0.91398,0.111124,17.8869,18.0966,13.944,2.73776,2377,6146884
331,insert,27.059,-1.0,-1.0,-1.0,-1.0,47.104,2.75537,2386,6188816
332,search,5284.84,0.91401,0.111048,17.887,18.1108,20.871,2.75549,2388,6188816
333,insert,1.743,-1.0,-1.0,-1.0,-1.0,11.949,2.7559,2388,6190810
334,search,5227.51,0.91401,0.11112,17.8851,18.1072,13.715,2.7559,2388,6190810
335,insert,35.515,-1.0,-1.0,-1.0,-1.0,47.165,2.77262,2401,6230108
336,search,5283.66,0.91432,0.110481,17.8633,18.0816,13.337,2.77262,2401,6230108
337,insert,15.593,-1.0,-1.0,-1.0,-1.0,17.643,2.7802,2402,6249699
338,search,5317.58,0.91465,0.110236,17.8187,18.0696,13.673,2.7802,2402,6249699
339,insert,32.396,-1.0,-1.0,-1.0,-1.0,54.677,2.79596,2414,6290226
340,search,5296.5,0.91533,0.109644,17.7376,17.9928,15.801,2.79602,2415,6290226
341,insert,7.6,-1.0,-1.0,-1.0,-1.0,28.822,2.80017,2420,6297556
342,search,5274.29,0.9155,0.109586,17.7026,17.9711,17.671,2.80018,2421,6297556
343,insert,23.79,-1.0,-1.0,-1.0,-1.0,62.141,2.81502,2435,6330843
344,search,5317.94,0.91562,0.109584,17.681,17.9766,20.477,2.81512,2437,6330843
345,insert,28.843,-1.0,-1.0,-1.0,-1.0,45.01,2.83073,2448,6370265
346,search,5374.02,0.91566,0.109531,17.6431,17.9511,18.69,2.83092,2449,6370265
347,insert,392.628,-1.0,-1.0,-1.0,-1.0,576.514,3.03809,2588,6831086
348,search,5753.14,0.91878,0.107222,17.2214,17.7598,107.14,3.04053,2616,6831086
349,insert,30.735,-1.0,-1.0,-1.0,-1.0,53.212,3.05502,2629,6876154
350,search,5739.4,0.91902,0.107097,17.2034,17.7477,21.113,3.05519,2630,6876154
351,insert,259.337,-1.0,-1.0,-1.0,-1.0,413.16,3.23634,2718,7288266
352,search,5993.3,0.918,0.108436,17.2102,17.6943,134.83,3.23832,2747,7288266
353,insert,34.408,-1.0,-1.0,-1.0,-1.0,64.88,3.25846,2762,7333132
354,search,6096.04,0.91806,0.108716,17.1544,17.6919,29.676,3.25846,2764,7333132
355,insert,248.269,-1.0,-1.0,-1.0,-1.0,424.316,3.42183,2857,7696838
356,search,6328.89,0.91954,0.107359,16.8386,17.4891,128.651,3.42376,2884,7696838
357,insert,13.956,-1.0,-1.0,-1.0,-1.0,25.225,3.42962,2885,7714498
358,search,6340.62,0.92014,0.107181,16.7756,17.439,37.746,3.42995,2891,7714498
359,insert,9.669,-1.0,-1.0,-1.0,-1.0,26.288,3.43463,2893,7725755
360,search,6387.01,0.92023,0.107122,16.7623,17.435,25.245,3.4348,2894,7725755
361,insert,49.946,-1.0,-1.0,-1.0,-1.0,81.173,3.46246,2911,7789312
362,search,6446.64,0.9211,0.106309,16.6174,17.3231,34.044,3.46292,2914,7789312
363,insert,13.065,-1.0,-1.0,-1.0,-1.0,28.441,3.46777,2916,7803163
364,search,6409.49,0.92126,0.106147,16.6027,17.3237,25.953,3.4678,2917,7803163
365,insert,43.161,-1.0,-1.0,-1.0,-1.0,95.711,3.49232,2936,7863722
366,search,6501.1,0.92189,0.10578,16.5382,17.2557,31.687,3.49248,2939,7863722
367,insert,20.848,-1.0,-1.0,-1.0,-1.0,47.739,3.5051,2947,7895271
368,search,6464.21,0.92231,0.105384,16.4794,17.2476,43.167,3.50559,2953,7895271
369,insert,45.486,-1.0,-1.0,-1.0,-1.0,75.163,3.53114,2969,7961194
370,search,6606.33,0.92276,0.104887,16.4305,17.2181,36.086,3.53153,2973,7961194
371,insert,8.405,-1.0,-1.0,-1.0,-1.0,29.211,3.53516,2975,7970239
372,search,6563.45,0.92302,0.104819,16.4187,17.2194,28.076,3.53537,2976,7970239
373,insert,33.875,-1.0,-1.0,-1.0,-1.0,76.463,3.55161,2993,8010868
374,search,6611.28,0.92338,0.104613,16.3686,17.1938,43.118,3.55243,2999,8010868
375,insert,23.42,-1.0,-1.0,-1.0,-1.0,57.409,3.56424,3008,8040698
376,search,6589.53,0.92343,0.104626,16.3219,17.1802,26.891,3.56447,3009,8040698
377,insert,48.118,-1.0,-1.0,-1.0,-1.0,70.227,3.59258,3024,8104748
378,search,6661.02,0.92402,0.10433,16.2207,17.1264,45.839,3.59342,3031,8104748
379,insert,4.61,-1.0,-1.0,-1.0,-1.0,24.208,3.59637,3032,8109755
380,search,6507.83,0.92399,0.104537,16.2237,17.1369,23.226,3.59637,3032,8109755
381,insert,17.13,-1.0,-1.0,-1.0,-1.0,30.115,3.6053,3034,8130382
382,search,6613.44,0.92429,0.104421,16.1941,17.136,33.58,3.60551,3037,8130382
383,insert,18.332,-1.0,-1.0,-1.0,-1.0,34.139,3.61265,3041,8153290
384,search,6583.82,0.92417,0.104416,16.1712,17.1088,23.402,3.61265,3041,8153290
385,delete,9.626,-1.0,-1.0,-1.0,-1.0,23.899,3.61274,3041,8138873
386,search,6662.56,0.92429,0.104363,16.1585,17.1077,23.218,3.61274,3041,8138873
387,delete,13.844,-1.0,-1.0,-1.0,-1.0,21.758,3.61093,3041,8115069
388,search,6621.21,0.92436,0.104261,16.1369,17.0894,22.527,3.61093,3041,8115069
389,delete,9.509,-1.0,-1.0,-1.0,-1.0,21.637,3.61076,3041,8101157
390,search,6663.5,0.92427,0.104427,16.1291,17.0901,23.027,3.61076,3041,8101157
391,delete,55.533,-1.0,-1.0,-1.0,-1.0,97.083,3.5896,3034,8014644
392,search,6573.87,0.92393,0.104185,16.2281,17.0745,38.48,3.58979,3037,8014644
393,delete,21.682,-1.0,-1.0,-1.0,-1.0,33.913,3.5881,3036,7978358
394,search,6616.64,0.92357,0.104264,16.2751,17.0997,28.252,3.5881,3037,7978358
395,delete,14.187,-1.0,-1.0,-1.0,-1.0,47.181,3.58104,3034,7957094
396,search,6555.08,0.92351,0.104265,16.2972,17.1093,23.817,3.58104,3034,7957094
397,delete,78.959,-1.0,-1.0,-1.0,-1.0,125.744,3.547,3026,7823916
398,search,6587.48,0.92355,0.104334,16.2962,17.1308,35.386,3.54721,3028,7823916
399,delete,3.5,-1.0,-1.0,-1.0,-1.0,21.887,3.54721,3028,7818430
400,search,6471.4,0.92349,0.104547,16.3008,17.1457,23.386,3.54721,3028,7818430
401,delete,13.963,-1.0,-1.0,-1.0,-1.0,28.775,3.54402,3026,7800702
402,search,6511.05,0.92329,0.104705,16.2919,17.1072,27.165,3.54412,3027,7800702
403,delete,211.735,-1.0,-1.0,-1.0,-1.0,354.656,3.46246,2984,7517858
404,search,6369.86,0.92226,0.105562,16.4731,17.2222,45.303,3.46302,2988,7517858
405,delete,43.205,-1.0,-1.0,-1.0,-1.0,22.379,3.45942,2988,7451637
406,search,6393.05,0.92236,0.105882,16.4494,17.2125,37.529,3.45974,2990,7451637
407,delete,67.804,-1.0,-1.0,-1.0,-1.0,91.244,3.43441,2981,7360417
408,search,6276.86,0.92208,0.106151,16.5097,17.2482,24.179,3.43441,2981,7360417
409,delete,151.569,-1.0,-1.0,-1.0,-1.0,370.266,3.33999,2941,7131620
410,search,6188.32,0.92191,0.105934,16.5616,17.2924,40.32,3.34004,2944,7131620
411,delete,170.885,-1.0,-1.0,-1.0,-1.0,246.517,3.26409,2911,6867617
412,search,5989.61,0.92112,0.106403,16.71,17.4123,27.642,3.26425,2912,6867617
413,delete,12.987,-1.0,-1.0,-1.0,-1.0,21.12,3.26068,2912,6850098
414,search,6057.78,0.92102,0.106415,16.7236,17.415,22.908,3.26068,2912,6850098
415,delete,51.212,-1.0,-1.0,-1.0,-1.0,36.342,3.24227,2910,6782921
416,search,6074.6,0.92088,0.106441,16.7495,17.4063,23.222,3.24227,2910,6782921
417,delete,163.508,-1.0,-1.0,-1.0,-1.0,216.486,3.17649,2885,6562039
418,search,5899.48,0.92057,0.106596,16.8039,17.4025,27.774,3.17667,2886,6562039
419,delete,19.038,-1.0,-1.0,-1.0,-1.0,20.742,3.17271,2886,6536285
420,search,5940.68,0.92055,0.10687,16.7943,17.4164,22.773,3.17271,2886,6536285
421,delete,14.742,-1.0,-1.0,-1.0,-1.0,67.033,3.16346,2880,6510820
422,search,5886.74,0.9206,0.106942,16.7772,17.4234,22.163,3.16346,2880,6510820
423,delete,123.252,-1.0,-1.0,-1.0,-1.0,219.771,3.09202,2841,6334168
424,search,5844.47,0.91968,0.107306,16.932,17.5263,22.323,3.09202,2841,6334168
425,delete,16.823,-1.0,-1.0,-1.0,-1.0,20.065,3.08629,2841,6316443
426,search,5750.99,0.91975,0.107274,16.9362,17.5664,22.66,3.08629,2841,6316443
427,delete,45.275,-1.0,-1.0,-1.0,-1.0,20.307,3.07287,2841,6266345
428,search,5815.04,0.91938,0.107645,17.0024,17.6113,22.647,3.07287,2841,6266345
429,delete,371.157,-1.0,-1.0,-1.0,-1.0,308.726,2.89414,2781,5883847
430,search,5511.1,0.9118,0.112421,18.0883,18.0513,33.338,2.8942,2783,5883847
431,delete,64.132,-1.0,-1.0,-1.0,-1.0,125.418,2.85541,2765,5801380
432,search,5446,0.9114,0.112888,18.1802,18.1542,22.066,2.85541,2765,5801380
433,delete,145.931,-1.0,-1.0,-1.0,-1.0,337.764,2.76279,2727,5607567
434,search,5375.56,0.90997,0.113676,18.3842,18.2312,38.084,2.76279,2729,5607567
435,delete,82.531,-1.0,-1.0,-1.0,-1.0,35.338,2.72037,2726,5512176
436,search,5331.14,0.9103,0.113314,18.3825,18.1838,36.526,2.72037,2728,5512176
437,delete,10.128,-1.0,-1.0,-1.0,-1.0,32.441,2.71378,2727,5501141
438,search,5307.26,0.9104,0.113317,18.357,18.1713,31.746,2.71378,2729,5501141
439,delete,81.769,-1.0,-1.0,-1.0,-1.0,235.392,2.65255,2701,5369822
440,search,5273.92,0.9099,0.113918,18.3904,18.1751,21.454,2.65255,2701,5369822
441,delete,26.566,-1.0,-1.0,-1.0,-1.0,28.292,2.64012,2700,5338985
442,search,5281.28,0.91066,0.112931,18.3401,18.1587,21.556,2.64012,2700,5338985
443,delete,26.233,-1.0,-1.0,-1.0,-1.0,71.928,2.62514,2691,5307279
444,search,5241.34,0.91018,0.113416,18.351,18.1364,21.281,2.62514,2691,5307279
445,delete,32.484,-1.0,-1.0,-1.0,-1.0,22.359,2.61099,2690,5268382
446,search,5218.38,0.91007,0.113422,18.3545,18.1094,20.919,2.61099,2690,5268382
447,delete,283.568,-1.0,-1.0,-1.0,-1.0,311.703,2.44073,2617,4922787
448,search,5016.43,0.90661,0.115778,18.8917,18.4635,19.99,2.44073,2617,4922787
449,delete,30.299,-1.0,-1.0,-1.0,-1.0,18.274,2.42687,2617,4887227
450,search,5037.85,0.90653,0.115758,18.8956,18.4511,20.94,2.42687,2617,4887227
451,delete,88.039,-1.0,-1.0,-1.0,-1.0,96.046,2.38218,2600,4795082
452,search,4951.65,0.90584,0.116415,19.0182,18.545,25.102,2.38235,2601,4795082
453,delete,241.883,-1.0,-1.0,-1.0,-1.0,568.526,2.23352,2535,4500175
454,search,4802.01,0.90362,0.118217,19.3241,18.744,85.502,2.23453,2543,4500175
455,delete,31.898,-1.0,-1.0,-1.0,-1.0,25.816,2.2211,2542,4462648
456,search,4772.79,0.90313,0.118316,19.4233,18.765,46.6,2.2211,2546,4462648
457,delete,5.921,-1.0,-1.0,-1.0,-1.0,18.368,2.218,2546,4456761
458,search,4803.16,0.90319,0.118192,19.4133,18.7674,26.117,2.218,2547,4456761
459,delete,29.77,-1.0,-1.0,-1.0,-1.0,46.07,2.19848,2541,4419992
460,search,4740.36,0.90301,0.118142,19.4714,18.8161,19.647,2.19848,2541,4419992
461,delete,3.905,-1.0,-1.0,-1.0,-1.0,17.434,2.19698,2541,4415725
462,search,4749.81,0.90301,0.118151,19.4547,18.7936,20.125,2.19698,2541,4415725
463,delete,40.827,-1.0,-1.0,-1.0,-1.0,33.113,2.17563,2533,4370609
464,search,4745.63,0.90217,0.118865,19.5389,18.8217,20.05,2.17563,2533,4370609
465,delete,19.516,-1.0,-1.0,-1.0,-1.0,48.43,2.16387,2526,4345244
466,search,4768.58,0.90165,0.119196,19.6592,18.8869,19.896,2.16387,2526,4345244
467,delete,24.059,-1.0,-1.0,-1.0,-1.0,26.543,2.15404,2524,4319734
468,search,4680.2,0.90095,0.119631,19.747,18.9275,19.757,2.15404,2524,4319734
469,delete,16.12,-1.0,-1.0,-1.0,-1.0,36.118,2.14379,2519,4298361
470,search,4704.45,0.90038,0.120023,19.8688,18.963,19.711,2.14379,2519,4298361
471,delete,93.577,-1.0,-1.0,-1.0,-1.0,137.657,2.08388,2493,4188315
472,search,4614.57,0.90016,0.120049,19.9511,19.0217,19.607,2.08388,2493,4188315
473,delete,100.8,-1.0,-1.0,-1.0,-1.0,77.109,2.03248,2485,4074567
474,search,4560.41,0.89965,0.120228,19.9979,19.0247,19.014,2.03248,2485,4074567
475,delete,298.575,-1.0,-1.0,-1.0,-1.0,498.839,1.81887,2382,3691698
476,search,4278.05,0.89501,0.124531,20.4571,19.2513,24.311,1.81907,2383,3691698
477,delete,38.226,-1.0,-1.0,-1.0,-1.0,47.747,1.79992,2378,3642619
478,search,4241.19,0.89459,0.124366,20.4724,19.2384,18.83,1.79992,2378,3642619
479,delete,177.284,-1.0,-1.0,-1.0,-1.0,209.453,1.70522,2343,3421368
480,search,4219.18,0.89438,0.124762,20.7086,19.4544,40.627,1.70522,2345,3421368
481,delete,44.302,-1.0,-1.0,-1.0,-1.0,57.744,1.6844,2339,3378034
482,search,4183.44,0.89415,0.124403,20.7203,19.4082,30.774,1.6844,2340,3378034
483,delete,220.117,-1.0,-1.0,-1.0,-1.0,417.85,1.53445,2251,3115682
484,search,3987.97,0.89109,0.125805,21.2638,19.7639,22.819,1.53445,2251,3115682
485,delete,20.17,-1.0,-1.0,-1.0,-1.0,20.409,1.52863,2251,3094629
486,search,3978.01,0.89107,0.125804,21.2578,19.7474,22.452,1.52863,2251,3094629
487,delete,7.958,-1.0,-1.0,-1.0,-1.0,20.326,1.52635,2251,3086025
488,search,3985.35,0.89081,0.125651,21.3205,19.757,22.542,1.52635,2251,3086025
489,delete,27.968,-1.0,-1.0,-1.0,-1.0,20.545,1.51272,2251,3052105
490,search,3931.46,0.89082,0.125455,21.3158,19.7487,22.455,1.51272,2251,3052105
491,delete,10.966,-1.0,-1.0,-1.0,-1.0,26.058,1.50697,2249,3038974
492,search,3910.51,0.89033,0.125482,21.4023,19.7797,23.532,1.50697,2249,3038974
493,delete,107.845,-1.0,-1.0,-1.0,-1.0,126.473,1.44188,2231,2911063
494,search,3857.27,0.88928,0.126265,21.5477,19.8369,21.727,1.44188,2231,2911063
495,delete,17.588,-1.0,-1.0,-1.0,-1.0,28.953,1.43277,2228,2888785
496,search,3878.22,0.88904,0.126532,21.5763,19.8066,23.131,1.43277,2228,2888785
497,delete,55.098,-1.0,-1.0,-1.0,-1.0,52.812,1.40605,2218,2829718
498,search,3860.99,0.88796,0.127378,21.7236,19.9286,23.274,1.40605,2218,2829718
499,delete,18.283,-1.0,-1.0,-1.0,-1.0,25.672,1.40021,2217,2816082
500,search,3869.31,0.88817,0.127224,21.7198,19.9164,22.361,1.40021,2217,2816082
501,delete,25.638,-1.0,-1.0,-1.0,-1.0,39.187,1.38658,2213,2790880
502,search,3855.82,0.88782,0.127605,21.7274,19.9472,22.819,1.38658,2213,2790880
503,delete,15.861,-1.0,-1.0,-1.0,-1.0,19.787,1.38226,2213,2774459
504,search,3840.28,0.88743,0.127828,21.7727,19.9551,22.28,1.38226,2213,2774459
505,delete,47.021,-1.0,-1.0,-1.0,-1.0,79.519,1.34889,2199,2714683
506,search,3839.39,0.88651,0.127664,21.9351,20.0096,22.157,1.34889,2199,2714683
507,delete,29.974,-1.0,-1.0,-1.0,-1.0,46.549,1.33398,2191,2680986
508,search,3755.68,0.88649,0.127324,21.9707,19.9876,21.827,1.33398,2191,2680986
509,delete,15.196,-1.0,-1.0,-1.0,-1.0,22.862,1.32667,2190,2662966
510,search,3789.24,0.88633,0.127474,22.0082,20.014,21.335,1.32667,2190,2662966
511,delete,17.794,-1.0,-1.0,-1.0,-1.0,25.071,1.31822,2187,2642855
512,search,3770.99,0.88587,0.128033,22.0562,20.0217,21.238,1.31822,2187,2642855
513,insert,216.618,-1.0,-1.0,-1.0,-1.0,84.719,1.40184,2197,2906838
514,search,3831.24,0.88583,0.128548,22.1189,20.1942,30.931,1.40197,2198,2906838
515,insert,4.568,-1.0,-1.0,-1.0,-1.0,19.893,1.40303,2198,2913746
516,search,3842.25,0.88589,0.12851,22.0965,20.1848,22.801,1.40303,2198,2913746
517,insert,13.374,-1.0,-1.0,-1.0,-1.0,19.915,1.40599,2198,2936862
518,search,3853.7,0.88644,0.128309,22.0379,20.1478,22.327,1.40599,2198,2936862
519,insert,64.845,-1.0,-1.0,-1.0,-1.0,70.39,1.43109,2206,3009732
520,search,3868.04,0.8877,0.128545,21.736,20.0812,43.392,1.43109,2210,3009732
521,insert,10.486,-1.0,-1.0,-1.0,-1.0,20.569,1.43398,2210,3025906
522,search,3890.39,0.88838,0.128311,21.6857,20.0501,22.663,1.43398,2210,3025906
523,insert,28.977,-1.0,-1.0,-1.0,-1.0,34.614,1.44497,2212,3061899
524,search,3877.83,0.88868,0.128471,21.5428,19.9892,28.86,1.44497,2213,3061899
525,insert,28.344,-1.0,-1.0,-1.0,-1.0,32.159,1.45396,2215,3101209
526,search,3888.43,0.88903,0.128127,21.4934,19.9562,22.532,1.45396,2215,3101209
527,insert,380.829,-1.0,-1.0,-1.0,-1.0,144.479,1.6099,2239,3522334
528,search,4069.67,0.89323,0.125636,20.9131,19.6622,41.523,1.6099,2242,3522334
529,insert,213.606,-1.0,-1.0,-1.0,-1.0,112.67,1.71417,2254,3797294
530,search,4234.4,0.89954,0.122822,19.9691,19.4243,102.32,1.71438,2263,3797294
531,insert,50.109,-1.0,-1.0,-1.0,-1.0,21.041,1.73313,2263,3853781
532,search,4238.7,0.89982,0.122781,19.9106,19.39,47.67,1.73313,2265,3853781
533,insert,20.1,-1.0,-1.0,-1.0,-1.0,21.105,1.7397,2265,3873352
534,search,4280.65,0.89994,0.122536,19.8717,19.3805,45.836,1.7397,2267,3873352
535,insert,21.354,-1.0,-1.0,-1.0,-1.0,21.183,1.74695,2267,3893308
536,search,4275.22,0.90055,0.122122,19.8322,19.3467,48.125,1.74695,2271,3893308
537,insert,4.631,-1.0,-1.0,-1.0,-1.0,21.289,1.74874,2271,3901271
538,search,4295.21,0.90035,0.122144,19.8387,19.3397,28.844,1.74874,2272,3901271
539,insert,22.96,-1.0,-1.0,-1.0,-1.0,25.574,1.75654,2273,3925164
540,search,4293.07,0.90047,0.122097,19.8243,19.3296,23.161,1.75654,2273,3925164
541,insert,384.242,-1.0,-1.0,-1.0,-1.0,198.598,1.92758,2310,4320915
542,search,4499.9,0.9038,0.119133,19.367,19.0611,42.613,1.92777,2314,4320915
543,insert,33.782,-1.0,-1.0,-1.0,-1.0,21.396,1.94385,2314,4360814
544,search,4480.11,0.90422,0.118577,19.3291,19.037,22.539,1.94385,2314,4360814
545,insert,7.044,-1.0,-1.0,-1.0,-1.0,20.868,1.94689,2314,4370220
546,search,4479.82,0.90431,0.118595,19.3191,19.028,23.428,1.94689,2314,4370220
547,insert,129.649,-1.0,-1.0,-1.0,-1.0,44.573,2.00618,2323,4510675
548,search,4557.1,0.90652,0.116442,19.0128,18.8588,23.019,2.00618,2323,4510675
549,insert,215.424,-1.0,-1.0,-1.0,-1.0,71.1,2.1066,2334,4744845
550,search,4671.34,0.90236,0.121089,19.8253,19.7451,35.14,2.1066,2336,4744845
551,insert,18.923,-1.0,-1.0,-1.0,-1.0,44.352,2.11815,2339,4771433
552,search,4659.4,0.90216,0.12128,19.8288,19.7386,23.616,2.11815,2339,4771433
553,insert,12.069,-1.0,-1.0,-1.0,-1.0,21.351,2.12274,2339,4782909
554,search,4669.05,0.90243,0.121182,19.7827,19.7131,23.493,2.12274,2339,4782909
555,insert,365.151,-1.0,-1.0,-1.0,-1.0,132.842,2.29217,2369,5180322
556,search,4884.25,0.90891,0.114775,19.1523,19.3571,31.407,2.29242,2373,5180322
557,insert,23.265,-1.0,-1.0,-1.0,-1.0,15.551,2.30357,2373,5203220
558,search,4846.38,0.90929,0.114494,19.1117,19.3478,16.52,2.30357,2373,5203220
559,insert,5.903,-1.0,-1.0,-1.0,-1.0,14.952,2.3064,2373,5210154
560,search,4880.57,0.90951,0.114367,19.11,19.3595,16.997,2.3064,2373,5210154
561,insert,5.952,-1.0,-1.0,-1.0,-1.0,15.006,2.3087,2373,5215426
562,search,4893.18,0.90959,0.114279,19.1028,19.3568,16.976,2.3087,2373,5215426
563,insert,41.468,-1.0,-1.0,-1.0,-1.0,22.02,2.32189,2374,5252726
564,search,4896.46,0.90971,0.114186,19.0857,19.3503,16.894,2.32189,2374,5252726
565,insert,196.409,-1.0,-1.0,-1.0,-1.0,82.645,2.40987,2386,5447274
566,search,4968.44,0.9101,0.11344,19.0621,19.3445,32.146,2.40991,2388,5447274
567,insert,11.764,-1.0,-1.0,-1.0,-1.0,15.626,2.41591,2388,5463135
568,search,5015.08,0.90994,0.113561,19.0865,19.3717,22.62,2.41591,2389,5463135
569,insert,12.888,-1.0,-1.0,-1.0,-1.0,15.238,2.42097,2389,5478168
570,search,5015.61,0.90989,0.113536,19.0676,19.3416,17.023,2.42097,2389,5478168
571,insert,13.664,-1.0,-1.0,-1.0,-1.0,23.146,2.42736,2390,5492309
572,search,4959.01,0.90948,0.113815,19.1322,19.4145,16.591,2.42736,2390,5492309
573,insert,53.979,-1.0,-1.0,-1.0,-1.0,47.167,2.45387,2397,5554599
574,search,5005.37,0.91006,0.113295,19.048,19.3634,16.594,2.45387,2397,5554599
575,insert,42.931,-1.0,-1.0,-1.0,-1.0,35.424,2.47493,2401,5604500
576,search,5060.18,0.91059,0.113141,18.9662,19.3076,17.441,2.47493,2401,5604500
577,insert,35.974,-1.0,-1.0,-1.0,-1.0,41.395,2.48897,2410,5638834
578,search,5106.52,0.91101,0.112814,18.9403,19.3168,25.76,2.48926,2412,5638834
579,insert,568.125,-1.0,-1.0,-1.0,-1.0,623.967,2.76616,2555,6229778
580,search,5471.26,0.91415,0.109214,18.5775,19.1598,55.993,2.76635,2563,6229778
581,insert,25.363,-1.0,-1.0,-1.0,-1.0,22.009,2.77694,2564,6261240
582,search,5475.41,0.91407,0.109449,18.5712,19.1734,27.141,2.77703,2565,6261240
583,insert,19.461,-1.0,-1.0,-1.0,-1.0,22.48,2.78533,2566,6283315
584,search,5481.88,0.91405,0.109621,18.5519,19.1683,18.267,2.78533,2566,6283315
585,insert,210.653,-1.0,-1.0,-1.0,-1.0,213.292,2.91052,2603,6556101
586,search,5611,0.91535,0.108988,18.268,18.9414,84.965,2.91143,2620,6556101
587,insert,25.757,-1.0,-1.0,-1.0,-1.0,41.196,2.92609,2626,6587187
588,search,5658.93,0.91582,0.10845,18.2069,18.9133,27.821,2.92649,2628,6587187
589,insert,47.739,-1.0,-1.0,-1.0,-1.0,39.051,2.94943,2633,6631526
590,search,5707.69,0.91604,0.108224,18.1832,18.9107,24.102,2.94943,2634,6631526
591,insert,401.419,-1.0,-1.0,-1.0,-1.0,406.047,3.1542,2726,7108942
592,search,6049.9,0.91912,0.106213,17.7528,18.7515,84.503,3.15512,2740,7108942
593,insert,143.626,-1.0,-1.0,-1.0,-1.0,178.711,3.24043,2773,7303976
594,search,6160.48,0.92026,0.105245,17.512,18.5989,77.824,3.24093,2786,7303976
595,insert,4.68,-1.0,-1.0,-1.0,-1.0,26.905,3.24271,2788,7309244
596,search,6139.19,0.92031,0.105209,17.505,18.6021,24.794,3.24271,2789,7309244
597,insert,159.787,-1.0,-1.0,-1.0,-1.0,214.74,3.34756,2831,7542477
598,search,6269.41,0.92211,0.104185,17.2125,18.4905,83.117,3.34799,2847,7542477
599,insert,93.319,-1.0,-1.0,-1.0,-1.0,154.705,3.39511,2884,7654438
600,search,6454.26,0.9227,0.103902,17.1277,18.4557,42.568,3.39574,2890,7654438
601,insert,52.34,-1.0,-1.0,-1.0,-1.0,60.675,3.42099,2901,7717936
602,search,6445.1,0.92327,0.103223,17.0446,18.3802,24.408,3.42106,2902,7717936
603,insert,6.521,-1.0,-1.0,-1.0,-1.0,18.778,3.4237,2902,7723521
604,search,6436.21,0.92321,0.103306,17.0501,18.3823,24.987,3.42373,2903,7723521
605,insert,43.141,-1.0,-1.0,-1.0,-1.0,67.409,3.44283,2916,7767404
606,search,6473.86,0.92325,0.103147,17.0378,18.3863,23.632,3.44289,2917,7767404
607,insert,42.044,-1.0,-1.0,-1.0,-1.0,44.809,3.46557,2924,7826115
608,search,6404.35,0.92286,0.103586,17.0766,18.4001,29.926,3.46591,2926,7826115
609,insert,145.003,-1.0,-1.0,-1.0,-1.0,214.242,3.55411,2964,8036351
610,search,6589.82,0.92377,0.103196,16.8412,18.2472,71.459,3.55522,2977,8036351
611,insert,17.316,-1.0,-1.0,-1.0,-1.0,51.176,3.56409,2985,8060364
612,search,6698,0.92411,0.102971,16.8145,18.2273,31.359,3.56429,2988,8060364
613,insert,158.522,-1.0,-1.0,-1.0,-1.0,242.084,3.65251,3035,8256083
614,search,6821.4,0.92479,0.102962,16.6784,18.1367,70.959,3.65379,3050,8256083
615,insert,284.625,-1.0,-1.0,-1.0,-1.0,482.9,3.8257,3137,8625707
616,search,7052.77,0.92679,0.101109,16.325,17.9032,167.788,3.82824,3176,8625707
